,,nn_fold_0,nn_fold_1,nn_fold_2,nn_fold_3,nn_fold_4
FOSB,mut_important,,,,,
FOSB,cnv_del,,,,,
FOSB,cnv_amp,,,,,
FOSB,promoter,,,,,
NR2E3,mut_important,,,,,
NR2E3,cnv_del,,,,,
NR2E3,cnv_amp,,,,,
NR2E3,promoter,,,,,
STOM,mut_important,,,,,
STOM,cnv_del,,,,,
STOM,cnv_amp,,,,,
STOM,promoter,,,,,
CCNG2,mut_important,,,,,
CCNG2,cnv_del,,,,,
CCNG2,cnv_amp,,,,,
CCNG2,promoter,,,,,
ALG9,mut_important,,,,,
ALG9,cnv_del,,,,,
ALG9,cnv_amp,,,,,
ALG9,promoter,,,,,
LY6G6F,mut_important,,,,,
LY6G6F,cnv_del,,,,,
LY6G6F,cnv_amp,,,,,
LY6G6F,promoter,,,,,
LRRCC1,mut_important,,,,,
LRRCC1,cnv_del,,,,,
LRRCC1,cnv_amp,,,,,
LRRCC1,promoter,,,,,
NPLOC4,mut_important,,,,,
NPLOC4,cnv_del,,,,,
NPLOC4,cnv_amp,,,,,
NPLOC4,promoter,,,,,
TMEM86A,mut_important,,,,,
TMEM86A,cnv_del,,,,,
TMEM86A,cnv_amp,,,,,
TMEM86A,promoter,,,,,
TMEM86B,mut_important,,,,,
TMEM86B,cnv_del,,,,,
TMEM86B,cnv_amp,,,,,
TMEM86B,promoter,,,,,
LGALS13,mut_important,,,,,
LGALS13,cnv_del,,,,,
LGALS13,cnv_amp,,,,,
LGALS13,promoter,,,,,
LGALS12,mut_important,,,,,
LGALS12,cnv_del,,,,,
LGALS12,cnv_amp,,,,,
LGALS12,promoter,,,,,
SMIM1,mut_important,,,,,
SMIM1,cnv_del,,,,,
SMIM1,cnv_amp,,,,,
SMIM1,promoter,,,,,
SSBP2,mut_important,,,,,
SSBP2,cnv_del,,,,,
SSBP2,cnv_amp,,,,,
SSBP2,promoter,,,,,
SMIM7,mut_important,,,,,
SMIM7,cnv_del,,,,,
SMIM7,cnv_amp,,,,,
SMIM7,promoter,,,,,
LGALS16,mut_important,,,,,
LGALS16,cnv_del,,,,,
LGALS16,cnv_amp,,,,,
LGALS16,promoter,,,,,
SMIM5,mut_important,,,,,
SMIM5,cnv_del,,,,,
SMIM5,cnv_amp,,,,,
SMIM5,promoter,,,,,
SMIM4,mut_important,,,,,
SMIM4,cnv_del,,,,,
SMIM4,cnv_amp,,,,,
SMIM4,promoter,,,,,
SMIM8,mut_important,,,,,
SMIM8,cnv_del,,,,,
SMIM8,cnv_amp,,,,,
SMIM8,promoter,,,,,
C9,mut_important,,,,,
C9,cnv_del,,,,,
C9,cnv_amp,,,,,
C9,promoter,,,,,
BCL10,mut_important,,,,,
BCL10,cnv_del,,,,,
BCL10,cnv_amp,,,,,
BCL10,promoter,,,,,
AP2M1,mut_important,,,,,
AP2M1,cnv_del,,,,,
AP2M1,cnv_amp,,,,,
AP2M1,promoter,,,,,
UGT3A2,mut_important,,,,,
UGT3A2,cnv_del,,,,,
UGT3A2,cnv_amp,,,,,
UGT3A2,promoter,,,,,
PSMA1,mut_important,,,,,
PSMA1,cnv_del,,,,,
PSMA1,cnv_amp,,,,,
PSMA1,promoter,,,,,
ANKRD65,mut_important,,,,,
ANKRD65,cnv_del,,,,,
ANKRD65,cnv_amp,,,,,
ANKRD65,promoter,,,,,
PDCD6,mut_important,,,,,
PDCD6,cnv_del,,,,,
PDCD6,cnv_amp,,,,,
PDCD6,promoter,,,,,
KRTAP19-6,mut_important,,,,,
KRTAP19-6,cnv_del,,,,,
KRTAP19-6,cnv_amp,,,,,
KRTAP19-6,promoter,,,,,
PDCD4,mut_important,,,,,
PDCD4,cnv_del,,,,,
PDCD4,cnv_amp,,,,,
PDCD4,promoter,,,,,
PDCD5,mut_important,,,,,
PDCD5,cnv_del,,,,,
PDCD5,cnv_amp,,,,,
PDCD5,promoter,,,,,
TCF20,mut_important,,,,,
TCF20,cnv_del,,,,,
TCF20,cnv_amp,,,,,
TCF20,promoter,,,,,
TCF21,mut_important,,,,,
TCF21,cnv_del,,,,,
TCF21,cnv_amp,,,,,
TCF21,promoter,,,,,
PDCD1,mut_important,,,,,
PDCD1,cnv_del,,,,,
PDCD1,cnv_amp,,,,,
PDCD1,promoter,,,,,
UGT3A1,mut_important,,,,,
UGT3A1,cnv_del,,,,,
UGT3A1,cnv_amp,,,,,
UGT3A1,promoter,,,,,
PSMA4,mut_important,,,,,
PSMA4,cnv_del,,,,,
PSMA4,cnv_amp,,,,,
PSMA4,promoter,,,,,
FUZ,mut_important,,,,,
FUZ,cnv_del,,,,,
FUZ,cnv_amp,,,,,
FUZ,promoter,,,,,
HDLBP,mut_important,,,,,
HDLBP,cnv_del,,,,,
HDLBP,cnv_amp,,,,,
HDLBP,promoter,,,,,
PBLD,mut_important,,,,,
PBLD,cnv_del,,,,,
PBLD,cnv_amp,,,,,
PBLD,promoter,,,,,
OR6C3,mut_important,,,,,
OR6C3,cnv_del,,,,,
OR6C3,cnv_amp,,,,,
OR6C3,promoter,,,,,
DSG2,mut_important,,,,,
DSG2,cnv_del,,,,,
DSG2,cnv_amp,,,,,
DSG2,promoter,,,,,
ERP44,mut_important,,,,,
ERP44,cnv_del,,,,,
ERP44,cnv_amp,,,,,
ERP44,promoter,,,,,
SERPINF1,mut_important,,,,,
SERPINF1,cnv_del,,,,,
SERPINF1,cnv_amp,,,,,
SERPINF1,promoter,,,,,
OR6C6,mut_important,,,,,
OR6C6,cnv_del,,,,,
OR6C6,cnv_amp,,,,,
OR6C6,promoter,,,,,
ARFGEF2,mut_important,,,,,
ARFGEF2,cnv_del,,,,,
ARFGEF2,cnv_amp,,,,,
ARFGEF2,promoter,,,,,
SERPINF2,mut_important,,,,,
SERPINF2,cnv_del,,,,,
SERPINF2,cnv_amp,,,,,
SERPINF2,promoter,,,,,
GCAT,mut_important,,,,,
GCAT,cnv_del,,,,,
GCAT,cnv_amp,,,,,
GCAT,promoter,,,,,
GHSR,mut_important,,,,,
GHSR,cnv_del,,,,,
GHSR,cnv_amp,,,,,
GHSR,promoter,,,,,
VSIG1,mut_important,,,,,
VSIG1,cnv_del,,,,,
VSIG1,cnv_amp,,,,,
VSIG1,promoter,,,,,
C7orf50,mut_important,,,,,
C7orf50,cnv_del,,,,,
C7orf50,cnv_amp,,,,,
C7orf50,promoter,,,,,
PSMA8,mut_important,,,,,
PSMA8,cnv_del,,,,,
PSMA8,cnv_amp,,,,,
PSMA8,promoter,,,,,
PIK3C2A,mut_important,,,,,
PIK3C2A,cnv_del,,,,,
PIK3C2A,cnv_amp,,,,,
PIK3C2A,promoter,,,,,
OCM2,mut_important,,,,,
OCM2,cnv_del,,,,,
OCM2,cnv_amp,,,,,
OCM2,promoter,,,,,
VPS26A,mut_important,,,,,
VPS26A,cnv_del,,,,,
VPS26A,cnv_amp,,,,,
VPS26A,promoter,,,,,
VPS26B,mut_important,,,,,
VPS26B,cnv_del,,,,,
VPS26B,cnv_amp,,,,,
VPS26B,promoter,,,,,
ATAT1,mut_important,,,,,
ATAT1,cnv_del,,,,,
ATAT1,cnv_amp,,,,,
ATAT1,promoter,,,,,
RLIM,mut_important,,,,,
RLIM,cnv_del,,,,,
RLIM,cnv_amp,,,,,
RLIM,promoter,,,,,
PGPEP1,mut_important,,,,,
PGPEP1,cnv_del,,,,,
PGPEP1,cnv_amp,,,,,
PGPEP1,promoter,,,,,
SMU1,mut_important,,,,,
SMU1,cnv_del,,,,,
SMU1,cnv_amp,,,,,
SMU1,promoter,,,,,
C6,mut_important,,,,,
C6,cnv_del,,,,,
C6,cnv_amp,,,,,
C6,promoter,,,,,
SREBF2,mut_important,,,,,
SREBF2,cnv_del,,,,,
SREBF2,cnv_amp,,,,,
SREBF2,promoter,,,,,
OR13G1,mut_important,,,,,
OR13G1,cnv_del,,,,,
OR13G1,cnv_amp,,,,,
OR13G1,promoter,,,,,
SREBF1,mut_important,,,,,
SREBF1,cnv_del,,,,,
SREBF1,cnv_amp,,,,,
SREBF1,promoter,,,,,
OXCT1,mut_important,,,,,
OXCT1,cnv_del,,,,,
OXCT1,cnv_amp,,,,,
OXCT1,promoter,,,,,
C5,mut_important,,,,,
C5,cnv_del,,,,,
C5,cnv_amp,,,,,
C5,promoter,,,,,
OXCT2,mut_important,,,,,
OXCT2,cnv_del,,,,,
OXCT2,cnv_amp,,,,,
OXCT2,promoter,,,,,
SLC48A1,mut_important,,,,,
SLC48A1,cnv_del,,,,,
SLC48A1,cnv_amp,,,,,
SLC48A1,promoter,,,,,
RHCE,mut_important,,,,,
RHCE,cnv_del,,,,,
RHCE,cnv_amp,,,,,
RHCE,promoter,,,,,
SMARCE1,mut_important,,,,,
SMARCE1,cnv_del,,,,,
SMARCE1,cnv_amp,,,,,
SMARCE1,promoter,,,,,
CIC,mut_important,,,,,
CIC,cnv_del,,,,,
CIC,cnv_amp,,,,,
CIC,promoter,,,,,
TSSK6,mut_important,,,,,
TSSK6,cnv_del,,,,,
TSSK6,cnv_amp,,,,,
TSSK6,promoter,,,,,
TXNDC16,mut_important,,,,,
TXNDC16,cnv_del,,,,,
TXNDC16,cnv_amp,,,,,
TXNDC16,promoter,,,,,
RAB39B,mut_important,,,,,
RAB39B,cnv_del,,,,,
RAB39B,cnv_amp,,,,,
RAB39B,promoter,,,,,
RAB39A,mut_important,,,,,
RAB39A,cnv_del,,,,,
RAB39A,cnv_amp,,,,,
RAB39A,promoter,,,,,
ZNF324,mut_important,,,,,
ZNF324,cnv_del,,,,,
ZNF324,cnv_amp,,,,,
ZNF324,promoter,,,,,
SSRP1,mut_important,,,,,
SSRP1,cnv_del,,,,,
SSRP1,cnv_amp,,,,,
SSRP1,promoter,,,,,
TXNDC11,mut_important,,,,,
TXNDC11,cnv_del,,,,,
TXNDC11,cnv_amp,,,,,
TXNDC11,promoter,,,,,
AZIN2,mut_important,,,,,
AZIN2,cnv_del,,,,,
AZIN2,cnv_amp,,,,,
AZIN2,promoter,,,,,
RPS19,mut_important,,,,,
RPS19,cnv_del,,,,,
RPS19,cnv_amp,,,,,
RPS19,promoter,,,,,
TSSK4,mut_important,,,,,
TSSK4,cnv_del,,,,,
TSSK4,cnv_amp,,,,,
TSSK4,promoter,,,,,
IL12A,mut_important,,,,,
IL12A,cnv_del,,,,,
IL12A,cnv_amp,,,,,
IL12A,promoter,,,,,
IRAK1BP1,mut_important,,,,,
IRAK1BP1,cnv_del,,,,,
IRAK1BP1,cnv_amp,,,,,
IRAK1BP1,promoter,,,,,
OR51L1,mut_important,,,,,
OR51L1,cnv_del,,,,,
OR51L1,cnv_amp,,,,,
OR51L1,promoter,,,,,
SPINK8,mut_important,,,,,
SPINK8,cnv_del,,,,,
SPINK8,cnv_amp,,,,,
SPINK8,promoter,,,,,
CIT,mut_important,,,,,
CIT,cnv_del,,,,,
CIT,cnv_amp,,,,,
CIT,promoter,,,,,
TSSK2,mut_important,,,,,
TSSK2,cnv_del,,,,,
TSSK2,cnv_amp,,,,,
TSSK2,promoter,,,,,
AJUBA,mut_important,,,,,
AJUBA,cnv_del,,,,,
AJUBA,cnv_amp,,,,,
AJUBA,promoter,,,,,
COX6B2,mut_important,,,,,
COX6B2,cnv_del,,,,,
COX6B2,cnv_amp,,,,,
COX6B2,promoter,,,,,
FH,mut_important,,,,,
FH,cnv_del,,,,,
FH,cnv_amp,,,,,
FH,promoter,,,,,
TSSK3,mut_important,,,,,
TSSK3,cnv_del,,,,,
TSSK3,cnv_amp,,,,,
TSSK3,promoter,,,,,
MIS18BP1,mut_important,,,,,
MIS18BP1,cnv_del,,,,,
MIS18BP1,cnv_amp,,,,,
MIS18BP1,promoter,,,,,
TAF6L,mut_important,,,,,
TAF6L,cnv_del,,,,,
TAF6L,cnv_amp,,,,,
TAF6L,promoter,,,,,
SNUPN,mut_important,,,,,
SNUPN,cnv_del,,,,,
SNUPN,cnv_amp,,,,,
SNUPN,promoter,,,,,
DAO,mut_important,,,,,
DAO,cnv_del,,,,,
DAO,cnv_amp,,,,,
DAO,promoter,,,,,
TATDN1,mut_important,,,,,
TATDN1,cnv_del,,,,,
TATDN1,cnv_amp,,,,,
TATDN1,promoter,,,,,
ST8SIA2,mut_important,,,,,
ST8SIA2,cnv_del,,,,,
ST8SIA2,cnv_amp,,,,,
ST8SIA2,promoter,,,,,
FIGLA,mut_important,,,,,
FIGLA,cnv_del,,,,,
FIGLA,cnv_amp,,,,,
FIGLA,promoter,,,,,
THPO,mut_important,,,,,
THPO,cnv_del,,,,,
THPO,cnv_amp,,,,,
THPO,promoter,,,,,
LRP1B,mut_important,,,,,
LRP1B,cnv_del,,,,,
LRP1B,cnv_amp,,,,,
LRP1B,promoter,,,,,
DAP,mut_important,,,,,
DAP,cnv_del,,,,,
DAP,cnv_amp,,,,,
DAP,promoter,,,,,
ALDH1A2,mut_important,,,,,
ALDH1A2,cnv_del,,,,,
ALDH1A2,cnv_amp,,,,,
ALDH1A2,promoter,,,,,
ARL4A,mut_important,,,,,
ARL4A,cnv_del,,,,,
ARL4A,cnv_amp,,,,,
ARL4A,promoter,,,,,
MTA1,mut_important,,,,,
MTA1,cnv_del,,,,,
MTA1,cnv_amp,,,,,
MTA1,promoter,,,,,
MTA2,mut_important,,,,,
MTA2,cnv_del,,,,,
MTA2,cnv_amp,,,,,
MTA2,promoter,,,,,
MTA3,mut_important,,,,,
MTA3,cnv_del,,,,,
MTA3,cnv_amp,,,,,
MTA3,promoter,,,,,
LRP10,mut_important,,,,,
LRP10,cnv_del,,,,,
LRP10,cnv_amp,,,,,
LRP10,promoter,,,,,
LRP11,mut_important,,,,,
LRP11,cnv_del,,,,,
LRP11,cnv_amp,,,,,
LRP11,promoter,,,,,
LRP12,mut_important,,,,,
LRP12,cnv_del,,,,,
LRP12,cnv_amp,,,,,
LRP12,promoter,,,,,
CUBN,mut_important,,,,,
CUBN,cnv_del,,,,,
CUBN,cnv_amp,,,,,
CUBN,promoter,,,,,
GAPDHS,mut_important,,,,,
GAPDHS,cnv_del,,,,,
GAPDHS,cnv_amp,,,,,
GAPDHS,promoter,,,,,
KRTAP19-2,mut_important,,,,,
KRTAP19-2,cnv_del,,,,,
KRTAP19-2,cnv_amp,,,,,
KRTAP19-2,promoter,,,,,
GPC1,mut_important,,,,,
GPC1,cnv_del,,,,,
GPC1,cnv_amp,,,,,
GPC1,promoter,,,,,
GPC2,mut_important,,,,,
GPC2,cnv_del,,,,,
GPC2,cnv_amp,,,,,
GPC2,promoter,,,,,
GPC3,mut_important,,,,,
GPC3,cnv_del,,,,,
GPC3,cnv_amp,,,,,
GPC3,promoter,,,,,
GPC4,mut_important,,,,,
GPC4,cnv_del,,,,,
GPC4,cnv_amp,,,,,
GPC4,promoter,,,,,
GPC5,mut_important,,,,,
GPC5,cnv_del,,,,,
GPC5,cnv_amp,,,,,
GPC5,promoter,,,,,
GPC6,mut_important,,,,,
GPC6,cnv_del,,,,,
GPC6,cnv_amp,,,,,
GPC6,promoter,,,,,
MPHOSPH10,mut_important,,,,,
MPHOSPH10,cnv_del,,,,,
MPHOSPH10,cnv_amp,,,,,
MPHOSPH10,promoter,,,,,
TBCD,mut_important,,,,,
TBCD,cnv_del,,,,,
TBCD,cnv_amp,,,,,
TBCD,promoter,,,,,
MTAP,mut_important,,,,,
MTAP,cnv_del,,,,,
MTAP,cnv_amp,,,,,
MTAP,promoter,,,,,
BICD2,mut_important,,,,,
BICD2,cnv_del,,,,,
BICD2,cnv_amp,,,,,
BICD2,promoter,,,,,
BICD1,mut_important,,,,,
BICD1,cnv_del,,,,,
BICD1,cnv_amp,,,,,
BICD1,promoter,,,,,
BBS9,mut_important,,,,,
BBS9,cnv_del,,,,,
BBS9,cnv_amp,,,,,
BBS9,promoter,,,,,
SEC22B,mut_important,,,,,
SEC22B,cnv_del,,,,,
SEC22B,cnv_amp,,,,,
SEC22B,promoter,,,,,
SEC22A,mut_important,,,,,
SEC22A,cnv_del,,,,,
SEC22A,cnv_amp,,,,,
SEC22A,promoter,,,,,
BBS1,mut_important,,,,,
BBS1,cnv_del,,,,,
BBS1,cnv_amp,,,,,
BBS1,promoter,,,,,
BBS2,mut_important,,,,,
BBS2,cnv_del,,,,,
BBS2,cnv_amp,,,,,
BBS2,promoter,,,,,
BBS5,mut_important,,,,,
BBS5,cnv_del,,,,,
BBS5,cnv_amp,,,,,
BBS5,promoter,,,,,
BBS4,mut_important,,,,,
BBS4,cnv_del,,,,,
BBS4,cnv_amp,,,,,
BBS4,promoter,,,,,
BBS7,mut_important,,,,,
BBS7,cnv_del,,,,,
BBS7,cnv_amp,,,,,
BBS7,promoter,,,,,
ANKDD1A,mut_important,,,,,
ANKDD1A,cnv_del,,,,,
ANKDD1A,cnv_amp,,,,,
ANKDD1A,promoter,,,,,
GUCD1,mut_important,,,,,
GUCD1,cnv_del,,,,,
GUCD1,cnv_amp,,,,,
GUCD1,promoter,,,,,
C2orf49,mut_important,,,,,
C2orf49,cnv_del,,,,,
C2orf49,cnv_amp,,,,,
C2orf49,promoter,,,,,
ESM1,mut_important,,,,,
ESM1,cnv_del,,,,,
ESM1,cnv_amp,,,,,
ESM1,promoter,,,,,
C2orf42,mut_important,,,,,
C2orf42,cnv_del,,,,,
C2orf42,cnv_amp,,,,,
C2orf42,promoter,,,,,
OR52B2,mut_important,,,,,
OR52B2,cnv_del,,,,,
OR52B2,cnv_amp,,,,,
OR52B2,promoter,,,,,
NYX,mut_important,,,,,
NYX,cnv_del,,,,,
NYX,cnv_amp,,,,,
NYX,promoter,,,,,
CCNE1,mut_important,,,,,
CCNE1,cnv_del,,,,,
CCNE1,cnv_amp,,,,,
CCNE1,promoter,,,,,
OR52B6,mut_important,,,,,
OR52B6,cnv_del,,,,,
OR52B6,cnv_amp,,,,,
OR52B6,promoter,,,,,
OR52B4,mut_important,,,,,
OR52B4,cnv_del,,,,,
OR52B4,cnv_amp,,,,,
OR52B4,promoter,,,,,
NIPA2,mut_important,,,,,
NIPA2,cnv_del,,,,,
NIPA2,cnv_amp,,,,,
NIPA2,promoter,,,,,
NIPA1,mut_important,,,,,
NIPA1,cnv_del,,,,,
NIPA1,cnv_amp,,,,,
NIPA1,promoter,,,,,
CELA2A,mut_important,,,,,
CELA2A,cnv_del,,,,,
CELA2A,cnv_amp,,,,,
CELA2A,promoter,,,,,
AGA,mut_important,,,,,
AGA,cnv_del,,,,,
AGA,cnv_amp,,,,,
AGA,promoter,,,,,
CELA2B,mut_important,,,,,
CELA2B,cnv_del,,,,,
CELA2B,cnv_amp,,,,,
CELA2B,promoter,,,,,
KHDC3L,mut_important,,,,,
KHDC3L,cnv_del,,,,,
KHDC3L,cnv_amp,,,,,
KHDC3L,promoter,,,,,
PDCD10,mut_important,,,,,
PDCD10,cnv_del,,,,,
PDCD10,cnv_amp,,,,,
PDCD10,promoter,,,,,
AGT,mut_important,,,,,
AGT,cnv_del,,,,,
AGT,cnv_amp,,,,,
AGT,promoter,,,,,
SLC50A1,mut_important,,,,,
SLC50A1,cnv_del,,,,,
SLC50A1,cnv_amp,,,,,
SLC50A1,promoter,,,,,
RAB11A,mut_important,,,,,
RAB11A,cnv_del,,,,,
RAB11A,cnv_amp,,,,,
RAB11A,promoter,,,,,
CBLC,mut_important,,,,,
CBLC,cnv_del,,,,,
CBLC,cnv_amp,,,,,
CBLC,promoter,,,,,
CRKL,mut_important,,,,,
CRKL,cnv_del,,,,,
CRKL,cnv_amp,,,,,
CRKL,promoter,,,,,
GPR180,mut_important,,,,,
GPR180,cnv_del,,,,,
GPR180,cnv_amp,,,,,
GPR180,promoter,,,,,
SLC28A3,mut_important,,,,,
SLC28A3,cnv_del,,,,,
SLC28A3,cnv_amp,,,,,
SLC28A3,promoter,,,,,
GPR182,mut_important,,,,,
GPR182,cnv_del,,,,,
GPR182,cnv_amp,,,,,
GPR182,promoter,,,,,
GPR183,mut_important,,,,,
GPR183,cnv_del,,,,,
GPR183,cnv_amp,,,,,
GPR183,promoter,,,,,
PIK3CD,mut_important,,,,,
PIK3CD,cnv_del,,,,,
PIK3CD,cnv_amp,,,,,
PIK3CD,promoter,,,,,
PIK3CG,mut_important,,,,,
PIK3CG,cnv_del,,,,,
PIK3CG,cnv_amp,,,,,
PIK3CG,promoter,,,,,
ZSWIM4,mut_important,,,,,
ZSWIM4,cnv_del,,,,,
ZSWIM4,cnv_amp,,,,,
ZSWIM4,promoter,,,,,
ZSWIM5,mut_important,,,,,
ZSWIM5,cnv_del,,,,,
ZSWIM5,cnv_amp,,,,,
ZSWIM5,promoter,,,,,
ZSWIM6,mut_important,,,,,
ZSWIM6,cnv_del,,,,,
ZSWIM6,cnv_amp,,,,,
ZSWIM6,promoter,,,,,
ZSWIM1,mut_important,,,,,
ZSWIM1,cnv_del,,,,,
ZSWIM1,cnv_amp,,,,,
ZSWIM1,promoter,,,,,
ZSWIM2,mut_important,,,,,
ZSWIM2,cnv_del,,,,,
ZSWIM2,cnv_amp,,,,,
ZSWIM2,promoter,,,,,
ZSWIM3,mut_important,,,,,
ZSWIM3,cnv_del,,,,,
ZSWIM3,cnv_amp,,,,,
ZSWIM3,promoter,,,,,
TMEM56,mut_important,,,,,
TMEM56,cnv_del,,,,,
TMEM56,cnv_amp,,,,,
TMEM56,promoter,,,,,
TMEM54,mut_important,,,,,
TMEM54,cnv_del,,,,,
TMEM54,cnv_amp,,,,,
TMEM54,promoter,,,,,
SCLY,mut_important,,,,,
SCLY,cnv_del,,,,,
SCLY,cnv_amp,,,,,
SCLY,promoter,,,,,
ZSWIM8,mut_important,,,,,
ZSWIM8,cnv_del,,,,,
ZSWIM8,cnv_amp,,,,,
ZSWIM8,promoter,,,,,
TMEM53,mut_important,,,,,
TMEM53,cnv_del,,,,,
TMEM53,cnv_amp,,,,,
TMEM53,promoter,,,,,
TMEM51,mut_important,,,,,
TMEM51,cnv_del,,,,,
TMEM51,cnv_amp,,,,,
TMEM51,promoter,,,,,
KCNJ3,mut_important,,,,,
KCNJ3,cnv_del,,,,,
KCNJ3,cnv_amp,,,,,
KCNJ3,promoter,,,,,
DIMT1,mut_important,,,,,
DIMT1,cnv_del,,,,,
DIMT1,cnv_amp,,,,,
DIMT1,promoter,,,,,
IQCB1,mut_important,,,,,
IQCB1,cnv_del,,,,,
IQCB1,cnv_amp,,,,,
IQCB1,promoter,,,,,
GSC2,mut_important,,,,,
GSC2,cnv_del,,,,,
GSC2,cnv_amp,,,,,
GSC2,promoter,,,,,
PLEKHA6,mut_important,,,,,
PLEKHA6,cnv_del,,,,,
PLEKHA6,cnv_amp,,,,,
PLEKHA6,promoter,,,,,
FUT2,mut_important,,,,,
FUT2,cnv_del,,,,,
FUT2,cnv_amp,,,,,
FUT2,promoter,,,,,
POLR3GL,mut_important,,,,,
POLR3GL,cnv_del,,,,,
POLR3GL,cnv_amp,,,,,
POLR3GL,promoter,,,,,
SCG2,mut_important,,,,,
SCG2,cnv_del,,,,,
SCG2,cnv_amp,,,,,
SCG2,promoter,,,,,
TDO2,mut_important,,,,,
TDO2,cnv_del,,,,,
TDO2,cnv_amp,,,,,
TDO2,promoter,,,,,
PIK3C3,mut_important,,,,,
PIK3C3,cnv_del,,,,,
PIK3C3,cnv_amp,,,,,
PIK3C3,promoter,,,,,
AKIRIN2,mut_important,,,,,
AKIRIN2,cnv_del,,,,,
AKIRIN2,cnv_amp,,,,,
AKIRIN2,promoter,,,,,
PRRG4,mut_important,,,,,
PRRG4,cnv_del,,,,,
PRRG4,cnv_amp,,,,,
PRRG4,promoter,,,,,
ZNF676,mut_important,,,,,
ZNF676,cnv_del,,,,,
ZNF676,cnv_amp,,,,,
ZNF676,promoter,,,,,
ZNF675,mut_important,,,,,
ZNF675,cnv_del,,,,,
ZNF675,cnv_amp,,,,,
ZNF675,promoter,,,,,
ZNF674,mut_important,,,,,
ZNF674,cnv_del,,,,,
ZNF674,cnv_amp,,,,,
ZNF674,promoter,,,,,
ORM1,mut_important,,,,,
ORM1,cnv_del,,,,,
ORM1,cnv_amp,,,,,
ORM1,promoter,,,,,
ORM2,mut_important,,,,,
ORM2,cnv_del,,,,,
ORM2,cnv_amp,,,,,
ORM2,promoter,,,,,
PRRG3,mut_important,,,,,
PRRG3,cnv_del,,,,,
PRRG3,cnv_amp,,,,,
PRRG3,promoter,,,,,
PARP16,mut_important,,,,,
PARP16,cnv_del,,,,,
PARP16,cnv_amp,,,,,
PARP16,promoter,,,,,
MAX,mut_important,,,,,
MAX,cnv_del,,,,,
MAX,cnv_amp,,,,,
MAX,promoter,,,,,
PARP14,mut_important,,,,,
PARP14,cnv_del,,,,,
PARP14,cnv_amp,,,,,
PARP14,promoter,,,,,
PARP15,mut_important,,,,,
PARP15,cnv_del,,,,,
PARP15,cnv_amp,,,,,
PARP15,promoter,,,,,
PARP12,mut_important,,,,,
PARP12,cnv_del,,,,,
PARP12,cnv_amp,,,,,
PARP12,promoter,,,,,
ERI3,mut_important,,,,,
ERI3,cnv_del,,,,,
ERI3,cnv_amp,,,,,
ERI3,promoter,,,,,
PARP10,mut_important,,,,,
PARP10,cnv_del,,,,,
PARP10,cnv_amp,,,,,
PARP10,promoter,,,,,
PARP11,mut_important,,,,,
PARP11,cnv_del,,,,,
PARP11,cnv_amp,,,,,
PARP11,promoter,,,,,
JPH1,mut_important,,,,,
JPH1,cnv_del,,,,,
JPH1,cnv_amp,,,,,
JPH1,promoter,,,,,
MAG,mut_important,,,,,
MAG,cnv_del,,,,,
MAG,cnv_amp,,,,,
MAG,promoter,,,,,
MAF,mut_important,,,,,
MAF,cnv_del,,,,,
MAF,cnv_amp,,,,,
MAF,promoter,,,,,
ACLY,mut_important,,,,,
ACLY,cnv_del,,,,,
ACLY,cnv_amp,,,,,
ACLY,promoter,,,,,
MAK,mut_important,,,,,
MAK,cnv_del,,,,,
MAK,cnv_amp,,,,,
MAK,promoter,,,,,
MAL,mut_important,,,,,
MAL,cnv_del,,,,,
MAL,cnv_amp,,,,,
MAL,promoter,,,,,
NXF2B,mut_important,,,,,
NXF2B,cnv_del,,,,,
NXF2B,cnv_amp,,,,,
NXF2B,promoter,,,,,
EIF2AK2,mut_important,,,,,
EIF2AK2,cnv_del,,,,,
EIF2AK2,cnv_amp,,,,,
EIF2AK2,promoter,,,,,
EVL,mut_important,,,,,
EVL,cnv_del,,,,,
EVL,cnv_amp,,,,,
EVL,promoter,,,,,
OR1B1,mut_important,,,,,
OR1B1,cnv_del,,,,,
OR1B1,cnv_amp,,,,,
OR1B1,promoter,,,,,
ALDH3A2,mut_important,,,,,
ALDH3A2,cnv_del,,,,,
ALDH3A2,cnv_amp,,,,,
ALDH3A2,promoter,,,,,
GRM1,mut_important,,,,,
GRM1,cnv_del,,,,,
GRM1,cnv_amp,,,,,
GRM1,promoter,,,,,
ALDH3A1,mut_important,,,,,
ALDH3A1,cnv_del,,,,,
ALDH3A1,cnv_amp,,,,,
ALDH3A1,promoter,,,,,
MGST2,mut_important,,,,,
MGST2,cnv_del,,,,,
MGST2,cnv_amp,,,,,
MGST2,promoter,,,,,
EDC3,mut_important,,,,,
EDC3,cnv_del,,,,,
EDC3,cnv_amp,,,,,
EDC3,promoter,,,,,
MGST1,mut_important,,,,,
MGST1,cnv_del,,,,,
MGST1,cnv_amp,,,,,
MGST1,promoter,,,,,
EDC4,mut_important,,,,,
EDC4,cnv_del,,,,,
EDC4,cnv_amp,,,,,
EDC4,promoter,,,,,
ATXN3L,mut_important,,,,,
ATXN3L,cnv_del,,,,,
ATXN3L,cnv_amp,,,,,
ATXN3L,promoter,,,,,
SEMA4C,mut_important,,,,,
SEMA4C,cnv_del,,,,,
SEMA4C,cnv_amp,,,,,
SEMA4C,promoter,,,,,
CSDE1,mut_important,,,,,
CSDE1,cnv_del,,,,,
