,,root
NUBP1,cnv_del,-0.0046387175
NUBP1,cnv_amp,-0.0009775865
NUBP1,promoter,-1.8135818e-06
CREM,mut_important,-4.437183e-06
CREM,cnv_del,-0.02798958
CREM,cnv_amp,-0.3136016
CREM,promoter,0.149662
GAS1,mut_important,-1.7505921e-06
GAS1,cnv_del,0.0018658054
GAS1,cnv_amp,-0.008667069
GAS1,promoter,-0.00056273374
GAS2,mut_important,-4.2386287e-06
GAS2,cnv_del,0.022005623
GAS2,cnv_amp,0.022614423
GAS2,promoter,-4.7548515e-06
GAS7,mut_important,-5.889458e-06
GAS7,cnv_del,0.003058672
GAS7,cnv_amp,0.005707766
GAS7,promoter,0.0064785182
GAS6,mut_important,2.7171848e-07
GAS6,cnv_del,-0.035140034
GAS6,cnv_amp,-0.055757787
GAS6,promoter,-0.018676348
PDGFRB,mut_important,-3.194e-06
PDGFRB,cnv_del,0.0888702
PDGFRB,cnv_amp,-0.0037406383
PDGFRB,promoter,2.6435341e-06
PDGFRA,mut_important,1.9870527e-08
PDGFRA,cnv_del,-0.05538549
PDGFRA,cnv_amp,0.09394564
PDGFRA,promoter,-1.1650606e-06
RGS19,mut_important,-4.092213e-07
RGS19,cnv_del,-0.00074741105
RGS19,cnv_amp,0.010019313
RGS19,promoter,0.0035112295
ANKRD13B,mut_important,6.492626e-07
ANKRD13B,cnv_del,-0.024382599
ANKRD13B,cnv_amp,0.015332161
ANKRD13B,promoter,-0.00926938
ANKRD13C,mut_important,5.479478e-09
ANKRD13C,cnv_del,-0.0011845941
ANKRD13C,cnv_amp,-0.028372046
ANKRD13C,promoter,0.002186023
ANKRD13A,mut_important,-1.6884741e-06
ANKRD13A,cnv_del,-0.01587565
ANKRD13A,cnv_amp,-0.022925828
ANKRD13A,promoter,-0.009912389
AIDA,mut_important,3.1770983e-06
AIDA,cnv_del,0.0066591175
AIDA,cnv_amp,0.009797877
AIDA,promoter,0.016456984
UGT2A3,mut_important,1.4310799e-06
UGT2A3,cnv_del,-0.08343349
UGT2A3,cnv_amp,-0.20169905
UGT2A3,promoter,-4.211032e-07
UGT2A2,mut_important,1.0777123e-06
UGT2A2,cnv_del,-0.01601654
UGT2A2,cnv_amp,-0.15607429
UGT2A2,promoter,2.0849607e-06
UGT2A1,mut_important,5.600358e-07
UGT2A1,cnv_del,-0.0077028275
UGT2A1,cnv_amp,0.05093623
UGT2A1,promoter,-2.6458594e-07
PDGFRL,mut_important,3.6931237e-06
PDGFRL,cnv_del,-0.0153527465
PDGFRL,cnv_amp,-0.022641633
PDGFRL,promoter,5.6581903e-06
TMSB10,mut_important,2.1344163e-06
TMSB10,cnv_del,-0.0047037336
TMSB10,cnv_amp,-0.0023590853
TMSB10,promoter,0.0030971726
MCTP1,mut_important,-5.6366855e-07
MCTP1,cnv_del,-0.014279452
MCTP1,cnv_amp,-0.0007011196
MCTP1,promoter,0.00014211755
MCTP2,mut_important,-5.8185524e-06
MCTP2,cnv_del,-0.008077358
MCTP2,cnv_amp,-0.011099125
MCTP2,promoter,3.6404585e-06
OR2Y1,mut_important,2.1256596e-07
OR2Y1,cnv_del,-0.015060815
OR2Y1,cnv_amp,-0.018839046
OR2Y1,promoter,-6.480792e-07
C22orf39,mut_important,-6.1284036e-06
C22orf39,cnv_del,-0.01234297
C22orf39,cnv_amp,-0.006431221
C22orf39,promoter,-0.004569648
FAM21C,mut_important,-6.7326675e-07
FAM21C,cnv_del,0.014223254
FAM21C,cnv_amp,0.0053570583
FAM21C,promoter,0.004351427
C22orf31,mut_important,1.1315794e-06
C22orf31,cnv_del,0.004189898
C22orf31,cnv_amp,0.0029388962
C22orf31,promoter,2.1778899e-06
CA7,mut_important,6.694735e-07
CA7,cnv_del,0.20326816
CA7,cnv_amp,-0.15161063
CA7,promoter,-0.19886363
C22orf34,mut_important,1.1764972e-06
C22orf34,cnv_del,-0.0063591353
C22orf34,cnv_amp,-0.025114223
C22orf34,promoter,-2.2609065e-06
LINC00469,mut_important,3.9473957e-06
LINC00469,cnv_del,-0.0019228533
LINC00469,cnv_amp,-0.0075309365
LINC00469,promoter,4.4137346e-07
TPM3P9,mut_important,-1.2120466e-06
TPM3P9,cnv_del,0.009638341
TPM3P9,cnv_amp,0.006286869
TPM3P9,promoter,-1.9940755e-06
SMNDC1,mut_important,1.5440767e-07
SMNDC1,cnv_del,-0.0038140926
SMNDC1,cnv_amp,-0.006226288
SMNDC1,promoter,0.0006393939
MTO1,mut_important,-3.1974992e-07
MTO1,cnv_del,0.011130474
MTO1,cnv_amp,-0.0006275041
MTO1,promoter,-0.0010402489
IER5L,mut_important,-1.6629002e-07
IER5L,cnv_del,-0.010851971
IER5L,cnv_amp,0.0023627316
IER5L,promoter,-0.00015926169
PCIF1,mut_important,2.1380904e-06
PCIF1,cnv_del,0.019855948
PCIF1,cnv_amp,0.013109285
PCIF1,promoter,0.006383215
NDOR1,mut_important,2.8011636e-06
NDOR1,cnv_del,-0.00043493582
NDOR1,cnv_amp,0.003393934
NDOR1,promoter,-1.48502e-05
LINC01446,mut_important,-2.3502076e-07
LINC01446,cnv_del,1.5224286e-06
LINC01446,cnv_amp,-1.408234e-07
LINC01446,promoter,-0.019629067
BABAM1,mut_important,4.715323e-06
BABAM1,cnv_del,-0.0102793295
BABAM1,cnv_amp,0.003834753
BABAM1,promoter,-4.8129154e-06
GKAP1,mut_important,2.2743816e-06
GKAP1,cnv_del,-0.04475393
GKAP1,cnv_amp,0.00058944704
GKAP1,promoter,-0.0097065875
SH3PXD2B,mut_important,4.0168007e-07
SH3PXD2B,cnv_del,-0.011130026
SH3PXD2B,cnv_amp,0.038314674
SH3PXD2B,promoter,-0.005556688
SH3PXD2A,mut_important,-3.4675948e-06
SH3PXD2A,cnv_del,0.0024323266
SH3PXD2A,cnv_amp,0.0047529307
SH3PXD2A,promoter,0.0012124253
ACVR2A,mut_important,-2.6748353e-07
ACVR2A,cnv_del,-0.028842434
ACVR2A,cnv_amp,-0.10238564
ACVR2A,promoter,-0.0058798236
CHPF2,mut_important,4.083406e-06
CHPF2,cnv_del,0.009353167
CHPF2,cnv_amp,-0.009396299
CHPF2,promoter,0.07356666
LYSMD1,mut_important,2.4584174e-06
LYSMD1,cnv_del,0.029218871
LYSMD1,cnv_amp,-0.0011061868
LYSMD1,promoter,0.009699462
AGRP,mut_important,-1.3018127e-06
AGRP,cnv_del,0.34237945
AGRP,cnv_amp,-0.32447484
AGRP,promoter,-2.1710714e-06
AGRN,mut_important,1.4416593e-06
AGRN,cnv_del,0.033869483
AGRN,cnv_amp,0.026656862
AGRN,promoter,0.0067698946
CLGN,mut_important,-2.0421919e-07
CLGN,cnv_del,0.011152727
CLGN,cnv_amp,0.0053083478
CLGN,promoter,4.6761825e-06
RABL6,mut_important,7.4648583e-06
RABL6,cnv_del,-0.004525388
RABL6,cnv_amp,0.006276722
RABL6,promoter,0.0004331203
SMARCA1,mut_important,8.2546944e-07
SMARCA1,cnv_del,-0.008746835
SMARCA1,cnv_amp,-0.011048073
SMARCA1,promoter,1.8542542e-06
SMARCA2,mut_important,-1.0000933e-06
SMARCA2,cnv_del,0.1348418
SMARCA2,cnv_amp,0.07992437
SMARCA2,promoter,-0.15604614
MIR181D,mut_important,-2.939023e-06
MIR181D,cnv_del,0.05270799
MIR181D,cnv_amp,0.059010167
MIR181D,promoter,0.052608617
MIR181C,mut_important,-4.0126115e-06
MIR181C,cnv_del,-0.10863021
MIR181C,cnv_amp,-0.1078066
MIR181C,promoter,-0.2891002
SMARCA5,mut_important,7.2901955e-08
SMARCA5,cnv_del,0.029142449
SMARCA5,cnv_amp,0.024182962
SMARCA5,promoter,0.01112104
POMZP3,mut_important,4.4297185e-06
POMZP3,cnv_del,0.009760025
POMZP3,cnv_amp,-0.006529276
POMZP3,promoter,-0.0017904746
MIR96,mut_important,1.8107393e-06
MIR96,cnv_del,0.11058866
MIR96,cnv_amp,0.06653352
MIR96,promoter,4.4991784e-06
SYCN,mut_important,9.390894e-07
SYCN,cnv_del,0.0010353618
SYCN,cnv_amp,-0.00034224225
SYCN,promoter,5.5085643e-06
PACRGL,mut_important,-1.0128309e-06
PACRGL,cnv_del,-0.007425538
PACRGL,cnv_amp,-0.0067906776
PACRGL,promoter,-0.0036037266
OLAH,mut_important,-7.5079784e-06
OLAH,cnv_del,0.050701432
OLAH,cnv_amp,0.061332628
OLAH,promoter,-6.5806144e-06
FYN,mut_important,3.2115522e-06
FYN,cnv_del,0.17909752
FYN,cnv_amp,-0.25719032
FYN,promoter,-0.018227877
GOLGA6L1,mut_important,-1.7274581e-07
GOLGA6L1,cnv_del,-0.047511134
GOLGA6L1,cnv_amp,-0.041464746
GOLGA6L1,promoter,1.6006411e-06
OST4,mut_important,-5.967956e-06
OST4,cnv_del,-0.003650796
OST4,cnv_amp,0.006542412
OST4,promoter,-0.004109375
OSTN,mut_important,7.731006e-06
OSTN,cnv_del,0.001978578
OSTN,cnv_amp,-0.0010000637
OSTN,promoter,-6.836774e-07
XAGE1A,mut_important,2.1836604e-06
XAGE1A,cnv_del,-0.0002848488
XAGE1A,cnv_amp,-0.001028267
XAGE1A,promoter,2.2939128e-06
RUFY1,mut_important,-2.7874881e-07
RUFY1,cnv_del,-0.082943134
RUFY1,cnv_amp,-0.04802816
RUFY1,promoter,-0.26213828
RUFY3,mut_important,-9.146413e-07
RUFY3,cnv_del,-0.03006092
RUFY3,cnv_amp,-0.009626506
RUFY3,promoter,-0.0054286
RUFY2,mut_important,-5.525342e-07
RUFY2,cnv_del,-0.2095962
RUFY2,cnv_amp,-0.28935173
RUFY2,promoter,-0.09339225
FCGR2B,mut_important,-5.086169e-06
FCGR2B,cnv_del,-0.09065768
FCGR2B,cnv_amp,-0.025886
FCGR2B,promoter,1.481365e-06
RUFY4,mut_important,8.0578104e-07
RUFY4,cnv_del,0.016551107
RUFY4,cnv_amp,-0.00073860935
RUFY4,promoter,3.2541498e-06
LINC00909,mut_important,1.162023e-06
LINC00909,cnv_del,0.00045649975
LINC00909,cnv_amp,0.0012247412
LINC00909,promoter,0.0016308378
FCGR2A,mut_important,-4.1747735e-06
FCGR2A,cnv_del,0.0035087306
FCGR2A,cnv_amp,-0.031291377
FCGR2A,promoter,-0.066332
OLA1,mut_important,2.5582708e-06
OLA1,cnv_del,-0.011663667
OLA1,cnv_amp,0.004690097
OLA1,promoter,-5.1837997e-05
CALCR,mut_important,4.496444e-06
CALCR,cnv_del,-0.07802623
CALCR,cnv_amp,0.049566586
CALCR,promoter,0.14840275
PSAPL1,mut_important,-1.6101371e-06
PSAPL1,cnv_del,0.08401365
PSAPL1,cnv_amp,-0.2460474
PSAPL1,promoter,2.8629447e-06
AGR2,mut_important,-2.3683236e-07
AGR2,cnv_del,0.012218889
AGR2,cnv_amp,0.04772553
AGR2,promoter,-1.5823105e-07
AGR3,mut_important,1.8805695e-06
AGR3,cnv_del,-0.01774671
AGR3,cnv_amp,0.001441248
AGR3,promoter,-1.4714248e-06
TADA2A,mut_important,-1.9728768e-06
TADA2A,cnv_del,0.016203687
TADA2A,cnv_amp,0.0029043767
TADA2A,promoter,0.004090734
CALCA,mut_important,4.5872127e-07
CALCA,cnv_del,-0.1345356
CALCA,cnv_amp,0.018947652
CALCA,promoter,3.7142754e-06
CALCB,mut_important,-3.053368e-06
CALCB,cnv_del,0.02465285
CALCB,cnv_amp,0.010920418
CALCB,promoter,-0.13583694
OR13A1,mut_important,6.242545e-06
OR13A1,cnv_del,-0.009276733
OR13A1,cnv_amp,-0.07121835
OR13A1,promoter,3.828035e-06
CKB,mut_important,-4.820566e-06
CKB,cnv_del,0.106119804
CKB,cnv_amp,0.04066699
CKB,promoter,-0.050016604
CKM,mut_important,7.2856087e-06
CKM,cnv_del,0.037324984
CKM,cnv_amp,0.013235134
CKM,promoter,0.010115426
MUC5AC,mut_important,2.3915288e-07
MUC5AC,cnv_del,-0.0012888638
MUC5AC,cnv_amp,-0.0043884995
MUC5AC,promoter,1.380643e-06
OR51B5,mut_important,-5.470462e-06
OR51B5,cnv_del,0.057233848
OR51B5,cnv_amp,-0.098632485
OR51B5,promoter,-5.7048783e-06
OR51B4,mut_important,-4.1731246e-06
OR51B4,cnv_del,0.04708037
OR51B4,cnv_amp,-0.11794572
OR51B4,promoter,-6.758352e-06
OR51B6,mut_important,5.0437434e-06
OR51B6,cnv_del,-0.018661829
OR51B6,cnv_amp,0.0043411814
OR51B6,promoter,6.811434e-07
OR51B2,mut_important,-2.0203883e-07
OR51B2,cnv_del,-0.01734748
OR51B2,cnv_amp,-0.0136499405
OR51B2,promoter,-1.0303347e-06
GPAM,mut_important,3.0117587e-07
GPAM,cnv_del,0.17043687
GPAM,cnv_amp,0.021314122
GPAM,promoter,0.07411214
ACSM1,mut_important,1.3578103e-06
ACSM1,cnv_del,-0.04861895
ACSM1,cnv_amp,-0.039842278
ACSM1,promoter,-3.1991763e-06
ACSM3,mut_important,-9.384951e-08
ACSM3,cnv_del,-0.07942554
ACSM3,cnv_amp,-0.13976566
ACSM3,promoter,1.4677215e-07
ACSM5,mut_important,-4.5858246e-06
ACSM5,cnv_del,-0.0058563994
ACSM5,cnv_amp,0.073421
ACSM5,promoter,-6.5259837e-06
ACSM4,mut_important,1.3831168e-06
ACSM4,cnv_del,-0.013480425
ACSM4,cnv_amp,0.22092658
ACSM4,promoter,3.8601147e-06
NDC1,mut_important,-3.0471178e-06
NDC1,cnv_del,0.005762396
NDC1,cnv_amp,-0.06148526
NDC1,promoter,3.1681503e-07
CUL9,mut_important,2.7967094e-06
CUL9,cnv_del,0.010077719
CUL9,cnv_amp,0.0008837292
CUL9,promoter,0.0007046453
EIF4ENIF1,mut_important,1.2058388e-07
EIF4ENIF1,cnv_del,-0.0022258067
EIF4ENIF1,cnv_amp,0.0018695915
EIF4ENIF1,promoter,-0.009481952
CUL5,mut_important,-6.5365625e-06
CUL5,cnv_del,0.05707545
CUL5,cnv_amp,-0.022536617
CUL5,promoter,0.094457656
CUL7,mut_important,-4.2922034e-07
CUL7,cnv_del,0.0024930788
CUL7,cnv_amp,-0.004483951
CUL7,promoter,0.007834418
CUL1,mut_important,-4.674862e-06
CUL1,cnv_del,-0.026450275
CUL1,cnv_amp,0.024479672
CUL1,promoter,-0.058380924
CUL2,mut_important,1.3695039e-06
CUL2,cnv_del,-0.033380125
CUL2,cnv_amp,-0.090868466
CUL2,promoter,0.026900157
CUL3,mut_important,-2.943708e-07
CUL3,cnv_del,-0.032476764
CUL3,cnv_amp,0.0035785541
CUL3,promoter,0.00050512527
TRIM28,mut_important,-3.7258815e-06
TRIM28,cnv_del,-0.023532266
TRIM28,cnv_amp,-0.035269495
TRIM28,promoter,8.240478e-07
TRIM29,mut_important,1.8310401e-06
TRIM29,cnv_del,-0.007083797
TRIM29,cnv_amp,0.004307875
TRIM29,promoter,0.027836982
TRIM24,mut_important,1.8615526e-06
TRIM24,cnv_del,0.025524
TRIM24,cnv_amp,0.049119066
TRIM24,promoter,-2.1665142e-06
TRIM25,mut_important,2.434735e-07
TRIM25,cnv_del,0.008653789
TRIM25,cnv_amp,-0.0056095878
TRIM25,promoter,-0.011439775
TRIM26,mut_important,-8.2854353e-07
TRIM26,cnv_del,-0.013502611
TRIM26,cnv_amp,0.006200701
TRIM26,promoter,1.4297564e-06
TRIM27,mut_important,-3.2078702e-08
TRIM27,cnv_del,-0.010022581
TRIM27,cnv_amp,0.011973137
TRIM27,promoter,8.2383514e-05
TRIM21,mut_important,-3.2238454e-06
TRIM21,cnv_del,0.0011888692
TRIM21,cnv_amp,-0.019187544
TRIM21,promoter,-0.009038315
TRIM22,mut_important,-1.7897767e-06
TRIM22,cnv_del,0.0019936524
TRIM22,cnv_amp,0.0008392862
TRIM22,promoter,4.9007093e-07
TRIM23,mut_important,-2.3590596e-06
TRIM23,cnv_del,0.0030422225
TRIM23,cnv_amp,-0.00026507853
TRIM23,promoter,0.0007770122
GNPAT,mut_important,3.6835334e-06
GNPAT,cnv_del,0.0866391
GNPAT,cnv_amp,0.11388227
GNPAT,promoter,-0.0423191
ZNF295-AS1,mut_important,-4.2784404e-06
ZNF295-AS1,cnv_del,0.006109486
ZNF295-AS1,cnv_amp,0.009858662
ZNF295-AS1,promoter,1.9664542e-06
FCER2,mut_important,-4.4592553e-06
FCER2,cnv_del,-0.053213276
FCER2,cnv_amp,0.0020935829
FCER2,promoter,-9.4046607e-07
VTA1,mut_important,-3.644746e-06
VTA1,cnv_del,0.21199584
VTA1,cnv_amp,-0.27118987
VTA1,promoter,-2.5846884e-06
F2R,mut_important,-4.0738087e-06
F2R,cnv_del,0.028224073
F2R,cnv_amp,0.082067505
F2R,promoter,0.0805051
NKAP,mut_important,-1.2911439e-06
NKAP,cnv_del,0.0026641428
NKAP,cnv_amp,-0.016605219
NKAP,promoter,2.2542802e-06
ULK4P3,mut_important,-8.546873e-07
ULK4P3,cnv_del,0.013812735
ULK4P3,cnv_amp,0.021742387
ULK4P3,promoter,4.1451276e-06
TECTA,mut_important,2.6143616e-07
TECTA,cnv_del,-0.009257095
TECTA,cnv_amp,0.002205479
TECTA,promoter,5.64663e-06
DNAJC28,mut_important,-1.0229227e-06
DNAJC28,cnv_del,-0.017126128
DNAJC28,cnv_amp,0.010993952
DNAJC28,promoter,2.6975758e-06
DNAJC27,mut_important,-9.023642e-07
DNAJC27,cnv_del,0.009157659
DNAJC27,cnv_amp,-0.0013967917
DNAJC27,promoter,-0.0005492136
MMGT1,mut_important,-3.77038e-07
MMGT1,cnv_del,-0.019328544
MMGT1,cnv_amp,-0.018488755
MMGT1,promoter,-0.008583304
DNAJC25,mut_important,-6.4938206e-08
DNAJC25,cnv_del,-0.0056616925
DNAJC25,cnv_amp,0.004327798
DNAJC25,promoter,-0.0003763435
SP140,mut_important,7.353391e-06
SP140,cnv_del,-0.03039342
SP140,cnv_amp,0.005306526
SP140,promoter,6.1299215e-07
NTSR2,mut_important,2.7127392e-06
NTSR2,cnv_del,-0.31992412
NTSR2,cnv_amp,0.5091064
NTSR2,promoter,-6.956404e-07
DNAJC22,mut_important,5.183518e-06
DNAJC22,cnv_del,-0.004404428
DNAJC22,cnv_amp,-0.0049139378
DNAJC22,promoter,-0.0076350574
DNAJC21,mut_important,-2.1191038e-06
DNAJC21,cnv_del,-0.02843092
DNAJC21,cnv_amp,0.0055034733
DNAJC21,promoter,-0.0021869782
NTSR1,mut_important,-2.8925044e-06
NTSR1,cnv_del,-0.11617938
NTSR1,cnv_amp,-0.07861048
NTSR1,promoter,0.0011778277
DTD1,mut_important,2.7660718e-07
DTD1,cnv_del,0.037678078
DTD1,cnv_amp,0.0066361073
DTD1,promoter,0.037754945
DTD2,mut_important,1.9622172e-07
DTD2,cnv_del,0.01305834
DTD2,cnv_amp,0.025188098
DTD2,promoter,-0.002827478
TECTB,mut_important,3.3039764e-06
TECTB,cnv_del,0.037346814
TECTB,cnv_amp,0.07251361
TECTB,promoter,4.104216e-06
ARHGAP8,mut_important,7.650903e-06
ARHGAP8,cnv_del,0.016775683
ARHGAP8,cnv_amp,0.024618827
ARHGAP8,promoter,0.029047882
ARHGAP9,mut_important,6.2218724e-06
ARHGAP9,cnv_del,0.0036043792
ARHGAP9,cnv_amp,0.0015449318
ARHGAP9,promoter,-5.3736954e-07
ARHGAP4,mut_important,-1.8814445e-06
ARHGAP4,cnv_del,0.0060484926
ARHGAP4,cnv_amp,0.00090113375
ARHGAP4,promoter,0.0029227166
ARHGAP5,mut_important,1.9497684e-06
ARHGAP5,cnv_del,-0.41430756
ARHGAP5,cnv_amp,-0.19126414
ARHGAP5,promoter,-0.070991285
ARHGAP6,mut_important,-1.353254e-06
ARHGAP6,cnv_del,-0.012862027
ARHGAP6,cnv_amp,0.021089587
ARHGAP6,promoter,0.096228234
ICOSLG,mut_important,-6.310069e-06
ICOSLG,cnv_del,-0.1200977
ICOSLG,cnv_amp,-0.0075744325
ICOSLG,promoter,-0.0055336584
ARHGAP1,mut_important,-5.3140775e-07
ARHGAP1,cnv_del,-0.0017941385
ARHGAP1,cnv_amp,0.013596194
ARHGAP1,promoter,-0.0072323177
ZNF227,mut_important,-3.2655444e-06
ZNF227,cnv_del,-0.06533234
ZNF227,cnv_amp,0.0074793375
ZNF227,promoter,-0.057351787
OR4D10,mut_important,-5.6710705e-06
OR4D10,cnv_del,0.0037157699
OR4D10,cnv_amp,0.041374717
OR4D10,promoter,2.912535e-07
OR4D11,mut_important,-9.891519e-07
OR4D11,cnv_del,-0.005082549
OR4D11,cnv_amp,-0.050948348
OR4D11,promoter,2.1288613e-06
ANXA11,mut_important,3.1827603e-06
ANXA11,cnv_del,0.022008082
ANXA11,cnv_amp,0.24074052
ANXA11,promoter,0.014710687
ANXA10,mut_important,6.515203e-06
ANXA10,cnv_del,-0.02205484
ANXA10,cnv_amp,0.004318139
ANXA10,promoter,5.8539003e-06
ANXA13,mut_important,-4.4425167e-07
ANXA13,cnv_del,0.0035583891
ANXA13,cnv_amp,0.030700983
ANXA13,promoter,6.3886764e-06
CCT6P3,mut_important,-1.7633826e-06
CCT6P3,cnv_del,0.021311058
CCT6P3,cnv_amp,0.01201258
CCT6P3,promoter,-0.009839594
CCT6P1,mut_important,1.2965077e-06
CCT6P1,cnv_del,-0.011223963
CCT6P1,cnv_amp,-0.0035815248
CCT6P1,promoter,0.0049554566
HEMGN,mut_important,5.4593816e-06
HEMGN,cnv_del,-0.008585848
HEMGN,cnv_amp,-9.98829e-05
HEMGN,promoter,-1.134228e-06
MRPL4,mut_important,1.8469287e-06
MRPL4,cnv_del,-0.1272121
MRPL4,cnv_amp,-0.07342938
MRPL4,promoter,0.008928665
MRPL2,mut_important,3.4812842e-06
MRPL2,cnv_del,-0.028251229
MRPL2,cnv_amp,-0.009728314
MRPL2,promoter,-0.00063992327
MRPL3,mut_important,1.0045914e-06
MRPL3,cnv_del,-0.29588467
MRPL3,cnv_amp,0.16166359
MRPL3,promoter,-2.3717998e-06
MRPL1,mut_important,7.868842e-06
MRPL1,cnv_del,0.02589466
MRPL1,cnv_amp,0.018450068
MRPL1,promoter,0.004214542
MRPL9,mut_important,6.4190913e-06
MRPL9,cnv_del,0.038392343
MRPL9,cnv_amp,-0.10427862
MRPL9,promoter,-3.984822e-06
ALDH8A1,mut_important,1.2745948e-06
ALDH8A1,cnv_del,-0.31400445
ALDH8A1,cnv_amp,0.13858393
ALDH8A1,promoter,1.799001e-07
HOXC12,mut_important,8.956516e-07
HOXC12,cnv_del,0.0003049221
HOXC12,cnv_amp,-0.001276292
HOXC12,promoter,4.011107e-06
BAG2,mut_important,1.0188394e-06
BAG2,cnv_del,0.06748869
BAG2,cnv_amp,-0.0873697
BAG2,promoter,-0.03008522
BAG3,mut_important,-1.5256273e-06
BAG3,cnv_del,0.053147797
BAG3,cnv_amp,0.024969157
BAG3,promoter,0.0065445667
BAG1,mut_important,-7.523075e-06
BAG1,cnv_del,0.25186044
BAG1,cnv_amp,0.10449286
BAG1,promoter,0.08750231
BAG6,mut_important,-4.950813e-07
BAG6,cnv_del,0.026144667
BAG6,cnv_amp,-0.019343872
BAG6,promoter,-0.006104024
BAG4,mut_important,-4.518074e-06
BAG4,cnv_del,-0.118721694
BAG4,cnv_amp,0.22533926
BAG4,promoter,0.0026302496
BAG5,mut_important,9.0420724e-07
BAG5,cnv_del,-0.00024885513
BAG5,cnv_amp,0.00057576486
BAG5,promoter,-0.00012793137
HAVCR1P1,mut_important,3.1572085e-08
HAVCR1P1,cnv_del,-0.04327402
HAVCR1P1,cnv_amp,-0.022357563
HAVCR1P1,promoter,5.030038e-06
RTKN,mut_important,2.790726e-06
RTKN,cnv_del,-0.006219124
RTKN,cnv_amp,0.010000376
RTKN,promoter,-0.00020041986
CD79B,mut_important,8.418224e-07
CD79B,cnv_del,0.4180509
CD79B,cnv_amp,-0.36491036
CD79B,promoter,0.13286445
MEOX1,mut_important,1.3589311e-06
MEOX1,cnv_del,-0.0043321773
MEOX1,cnv_amp,-0.019737806
MEOX1,promoter,4.2771408e-06
MEOX2,mut_important,-9.223081e-07
MEOX2,cnv_del,0.0056794183
MEOX2,cnv_amp,-0.01951471
MEOX2,promoter,-2.9656442e-07
CD79A,mut_important,1.3885767e-06
CD79A,cnv_del,-0.010164959
CD79A,cnv_amp,0.07706732
CD79A,promoter,-2.4941157e-06
DENND3,mut_important,-5.268249e-06
DENND3,cnv_del,-0.002310195
DENND3,cnv_amp,0.0099031655
DENND3,promoter,0.0027137874
ATXN1L,mut_important,6.57334e-07
ATXN1L,cnv_del,0.24755085
ATXN1L,cnv_amp,-0.13920628
ATXN1L,promoter,0.06657061
ZNF385C,mut_important,-4.096391e-06
ZNF385C,cnv_del,-0.011198508
ZNF385C,cnv_amp,0.013861775
ZNF385C,promoter,-3.146945e-06
ZNF385B,mut_important,1.387278e-06
ZNF385B,cnv_del,-0.014636242
ZNF385B,cnv_amp,0.0010694657
ZNF385B,promoter,-0.049705386
ZNF385A,mut_important,-6.7039736e-07
ZNF385A,cnv_del,0.0007927888
ZNF385A,cnv_amp,-0.0009304366
ZNF385A,promoter,0.0022816004
CBLN2,mut_important,8.343045e-08
CBLN2,cnv_del,0.0072082896
CBLN2,cnv_amp,-0.015685627
CBLN2,promoter,0.018430173
CBLN3,mut_important,2.654914e-07
CBLN3,cnv_del,-0.0012445971
CBLN3,cnv_amp,-0.012527654
CBLN3,promoter,-0.0010342991
ZNF385D,mut_important,-2.6084933e-07
ZNF385D,cnv_del,0.017205212
ZNF385D,cnv_amp,0.024949986
ZNF385D,promoter,3.250551e-08
CYB561A3,mut_important,1.6516816e-07
CYB561A3,cnv_del,-0.0015884282
CYB561A3,cnv_amp,0.0025040985
CYB561A3,promoter,-0.0022158152
MIR449A,mut_important,8.286378e-07
MIR449A,cnv_del,0.11349109
MIR449A,cnv_amp,0.1355288
MIR449A,promoter,-1.6315421e-06
ATXN10,mut_important,9.3646247e-07
ATXN10,cnv_del,0.068137266
ATXN10,cnv_amp,-0.15404817
ATXN10,promoter,-0.071349725
RAP1GAP2,mut_important,-3.8885364e-06
RAP1GAP2,cnv_del,-0.0068021873
RAP1GAP2,cnv_amp,0.012586122
RAP1GAP2,promoter,-2.9670502e-08
SLPI,mut_important,-4.158866e-06
SLPI,cnv_del,0.004051889
SLPI,cnv_amp,0.0066691726
SLPI,promoter,-7.02291e-07
MYL12B,mut_important,-1.6999547e-07
MYL12B,cnv_del,-0.12648684
MYL12B,cnv_amp,-0.18554498
MYL12B,promoter,-0.006206774
MYL12A,mut_important,4.6467903e-07
MYL12A,cnv_del,0.013455204
MYL12A,cnv_amp,0.2269737
MYL12A,promoter,0.07895935
TSTA3,mut_important,2.7494846e-07
TSTA3,cnv_del,-0.00036359602
TSTA3,cnv_amp,-0.0041984343
TSTA3,promoter,0.00024909741
FXYD6-FXYD2,mut_important,-1.2300532e-06
FXYD6-FXYD2,cnv_del,-0.02869634
FXYD6-FXYD2,cnv_amp,0.0028892555
FXYD6-FXYD2,promoter,-6.411634e-07
RPS6KC1,mut_important,-2.1270039e-06
RPS6KC1,cnv_del,-0.006090426
RPS6KC1,cnv_amp,0.009679482
RPS6KC1,promoter,-0.023415988
KRTAP22-1,mut_important,-4.861327e-06
KRTAP22-1,cnv_del,0.011918765
KRTAP22-1,cnv_amp,0.03631142
KRTAP22-1,promoter,-1.3031884e-06
KRTAP22-2,mut_important,5.1391777e-07
KRTAP22-2,cnv_del,0.0066122506
KRTAP22-2,cnv_amp,0.014261006
KRTAP22-2,promoter,3.8985386e-06
BAGE,mut_important,-5.357207e-07
BAGE,cnv_del,1.3470775e-06
BAGE,cnv_amp,-6.893311e-07
BAGE,promoter,-0.008549103
IDO2,mut_important,-1.3802241e-06
IDO2,cnv_del,-0.12089445
