,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
C06195,0.0068072723,2.0,0.0068072723,0.1060515,0.21534716
C06196,0.000116234856,2.0,0.000116234856,-0.10631228,0.15737194
C06197,-2.9426834e-05,2.0,-2.9426834e-05,-0.110935375,0.15610984
C06198,-1.2104026e-07,2.0,-1.2104026e-07,-0.11000525,0.15636374
C06199,-3.8710077e-05,2.0,-3.8710077e-05,-0.111230016,0.1560294
C06201,-8.621867e-06,2.0,-8.621867e-06,-0.11027506,0.1562901
C06205,-3.7874152e-06,2.0,-3.7874152e-06,-0.110121615,0.15633199
C06207,-0.00016109315,2.0,-0.00016109315,-0.11511427,0.15496899
C06212,7.136803e-05,2.0,7.136803e-05,-0.1077363,0.15698318
C06213,-5.2318314e-06,2.0,-5.2318314e-06,-0.110167466,0.15631947
C06215,-9.378755e-05,2.0,-9.378755e-05,-0.112978086,0.15555218
C06227,-4.2412048e-05,2.0,-4.2412048e-05,-0.111347504,0.15599732
C06229,-3.1602974e-07,2.0,-3.1602974e-07,-0.110011436,0.15636207
C06230,-3.7229001e-06,2.0,-3.7229001e-06,-0.110119574,0.15633255
C06232,1.7437865e-06,2.0,1.7437865e-06,-0.109946065,0.15637991
C06240,-4.8837446e-05,2.0,-4.8837446e-05,-0.11155144,0.15594164
C06241,0.00027588927,2.0,0.00027588927,-0.10124509,0.15875529
C06250,5.808574e-09,2.0,5.808574e-09,-0.11000123,0.15636486
C06254,-3.191366e-06,2.0,-3.191366e-06,-0.1101027,0.15633716
C06268,-0.0023990832,3.0,-0.0023990832,-0.18614481,-0.15343425
C06269,4.916077e-05,2.0,4.916077e-05,-0.10844112,0.15679076
C06311,-3.4208235e-05,2.0,-3.4208235e-05,-0.11108713,0.1560684
C06313,5.5674733e-05,2.0,5.5674733e-05,-0.108234376,0.1568472
C06314,-0.00046229537,4.0,-0.00046229537,-0.12467399,-0.42566466
C06315,-0.0008200517,2.0,-0.0008200517,-0.13602866,0.14925937
C06316,3.313618e-05,2.0,3.313618e-05,-0.10894971,0.15665191
C06319,-4.6754585e-06,2.0,-4.6754585e-06,-0.1101498,0.1563243
C06320,1.0501383e-05,2.0,1.0501383e-05,-0.10966811,0.1564558
C06341,-3.5670444e-06,2.0,-3.5670444e-06,-0.11011462,0.15633391
C06364,1.1554137e-06,2.0,1.1554137e-06,-0.10996474,0.15637483
C06365,-5.444599e-06,2.0,-5.444599e-06,-0.11017421,0.15631764
C06367,6.0731734e-05,2.0,6.0731734e-05,-0.108073875,0.15689102
C06368,-8.697359e-06,2.0,-8.697359e-06,-0.11027745,0.15628946
C06376,-0.000116021176,2.0,-0.000116021176,-0.11368375,0.15535952
C06377,3.6039462e-05,3.0,3.6039462e-05,-0.10885757,-0.13233484
C06399,-1.7157383e-07,2.0,-1.7157383e-07,-0.110006854,0.15636331
C06400,0.0011433271,2.0,0.0011433271,-0.07371388,0.16627127
C06406,1.9864585e-06,2.0,1.9864585e-06,-0.10993836,0.15638202
C06407,-4.2430457e-07,2.0,-4.2430457e-07,-0.11001488,0.15636113
C06408,1.7706013e-06,2.0,1.7706013e-06,-0.109945215,0.15638013
C06416,-1.26470195e-05,2.0,-1.26470195e-05,-0.110402815,0.15625522
C06419,1.1817281e-06,2.0,1.1817281e-06,-0.10996391,0.15637505
C06423,2.8487677e-05,3.0,2.8487677e-05,-0.10909725,-0.13240029
C06424,1.3495397e-05,2.0,1.3495397e-05,-0.10957309,0.15648173
C06425,-2.20984e-05,2.0,-2.20984e-05,-0.11070278,0.15617332
C06426,0.0003153036,3.0,0.0003153036,-0.09999413,-0.12991513
C06427,-4.7842086e-06,3.0,-4.7842086e-06,-0.11015326,-0.13268857
C06428,-3.7482266e-07,2.0,-3.7482266e-07,-0.110013306,0.15636156
C06429,-5.2241183e-05,2.0,-5.2241183e-05,-0.11165947,0.15591216
C06433,-0.0012001545,2.0,-0.0012001545,-0.14809257,0.14596595
C06435,-0.0001821868,2.0,-0.0001821868,-0.11578375,0.15478623
C06441,7.5866825e-07,2.0,7.5866825e-07,-0.109977335,0.15637138
C06451,6.160222e-05,2.0,6.160222e-05,-0.10804624,0.15689857
C06455,4.172977e-05,2.0,4.172977e-05,-0.10867697,0.15672638
C06456,4.3889635e-05,2.0,4.3889635e-05,-0.10860842,0.15674509
C06457,-5.8923188e-06,2.0,-5.8923188e-06,-0.110188425,0.15631376
C06459,0.00014521854,2.0,0.00014521854,-0.10539238,0.15762305
C06462,-6.555347e-05,2.0,-6.555347e-05,-0.11208198,0.15579681
C06473,1.5573034e-05,2.0,1.5573034e-05,-0.10950714,0.15649973
C06481,-0.00035102002,3.0,-0.00035102002,-0.121142276,-0.13568857
C06482,-5.285779e-06,3.0,-5.285779e-06,-0.11016917,-0.13269292
C06503,3.82544e-06,2.0,3.82544e-06,-0.10988,0.15639795
C06504,-1.0952708e-07,2.0,-1.0952708e-07,-0.11000489,0.15636384
C06505,1.8196337e-05,2.0,1.8196337e-05,-0.10942388,0.15652247
C06506,1.8609687e-06,2.0,1.8609687e-06,-0.10994235,0.15638092
C06507,8.920601e-06,2.0,8.920601e-06,-0.10971828,0.15644209
C06508,3.7930985e-07,2.0,3.7930985e-07,-0.109989375,0.15636809
C06509,1.8068313e-05,2.0,1.8068313e-05,-0.109427944,0.15652137
C06510,1.493582e-06,2.0,1.493582e-06,-0.10995401,0.15637773
C06526,9.509709e-06,3.0,9.509709e-06,-0.109699585,-0.13256472
C06547,0.0009192043,3.0,0.0009192043,-0.08082721,-0.12468258
C06548,6.666134e-06,2.0,6.666134e-06,-0.10978983,0.15642256
C06570,-2.1299575e-05,2.0,-2.1299575e-05,-0.11067743,0.15618025
C06687,1.5335402e-06,2.0,1.5335402e-06,-0.10995273,0.15637809
C06688,-4.1780095e-06,2.0,-4.1780095e-06,-0.11013401,0.1563286
C06696,0.000116764015,2.0,0.000116764015,-0.10629549,0.15737651
C06697,-0.00036808485,2.0,-0.00036808485,-0.12168389,0.15317549
C06705,-2.1764936e-06,2.0,-2.1764936e-06,-0.11007049,0.15634595
C06706,-2.473601e-06,2.0,-2.473601e-06,-0.11007992,0.15634337
C06707,-1.5659682e-06,2.0,-1.5659682e-06,-0.11005111,0.15635122
C06735,-1.6188997e-05,2.0,-1.6188997e-05,-0.11051522,0.15622452
C06752,8.9363575e-06,2.0,8.9363575e-06,-0.10971779,0.15644222
C06754,0.00040009277,3.0,0.00040009277,-0.097303055,-0.12918046
C06755,-5.849096e-07,2.0,-5.849096e-07,-0.110019974,0.15635973
C06767,-2.8586567e-06,2.0,-2.8586567e-06,-0.11009214,0.15634003
C06771,-0.0013393621,2.0,-0.0013393621,-0.1525108,0.14475976
C06772,-0.0004106052,2.0,-0.0004106052,-0.12303342,0.15280707
C06790,0.027004464,3.0,0.027004464,0.74708086,0.10133599
C06793,-0.00095586915,3.0,-0.00095586915,-0.1403393,-0.14092936
C06800,-0.0027327212,4.0,-0.0027327212,-0.196734,-0.445337
C06804,-6.960082e-05,2.0,-6.960082e-05,-0.11221044,0.15576173
C06810,-5.6313015e-06,2.0,-5.6313015e-06,-0.11018014,0.15631601
C06837,5.3159365e-05,2.0,5.3159365e-05,-0.10831421,0.15682541
C06865,-1.20079585e-05,2.0,-1.20079585e-05,-0.11038253,0.15626076
C06866,-8.707568e-05,2.0,-8.707568e-05,-0.11276507,0.15561032
C06868,-0.00019403723,2.0,-0.00019403723,-0.11615987,0.15468356
C06880,-0.000100141566,2.0,-0.000100141566,-0.11317976,0.15549712
C06890,-8.403203e-06,2.0,-8.403203e-06,-0.110268116,0.15629198
C06892,-1.19232745e-05,2.0,-1.19232745e-05,-0.11037984,0.1562615
C06893,-0.0001103915,2.0,-0.0001103915,-0.11350508,0.1554083
C06899,-2.428187e-05,2.0,-2.428187e-05,-0.11077208,0.15615441
C06916,0.08488136,2.0,0.08488136,2.5840092,0.89182854
C06956,-1.82738e-05,2.0,-1.82738e-05,-0.11058139,0.15620647
C06986,9.180815e-06,2.0,9.180815e-06,-0.10971003,0.15644436
C06999,-2.3849578e-05,2.0,-2.3849578e-05,-0.11075836,0.15615815
C07014,-6.6417706e-06,2.0,-6.6417706e-06,-0.11021221,0.15630725
C07020,0.059032105,2.0,0.059032105,1.7635916,0.6678549
C07047,5.9366193e-06,2.0,5.9366193e-06,-0.10981299,0.15641624
C07051,-0.00013408868,2.0,-0.00013408868,-0.11425719,0.15520297
C07054,5.3900803e-05,2.0,5.3900803e-05,-0.10829068,0.15683183
C07056,0.015369659,2.0,0.015369659,0.37780917,0.2895369
C07065,-4.5808115e-06,2.0,-4.5808115e-06,-0.1101468,0.15632512
C07073,2.8908982e-05,2.0,2.8908982e-05,-0.10908388,0.15661529
C07086,1.6771266e-06,2.0,1.6771266e-06,-0.10994818,0.15637934
C07108,4.017056e-05,2.0,4.017056e-05,-0.10872646,0.15671287
C07122,2.7535994e-05,2.0,2.7535994e-05,-0.10912746,0.1566034
C07130,-6.821124e-05,2.0,-6.821124e-05,-0.11216634,0.15577377
C07151,0.04785791,4.0,0.04785791,1.408939,-0.006988991
C07163,1.4243855e-05,2.0,1.4243855e-05,-0.10954933,0.15648821
C07184,5.7904317e-06,2.0,5.7904317e-06,-0.10981763,0.15641499
C07185,0.0028075129,3.0,0.0028075129,-0.020895042,-0.108321115
C07201,-8.730282e-06,2.0,-8.730282e-06,-0.110278495,0.15628916
C07207,7.960531e-06,2.0,7.960531e-06,-0.10974876,0.15643378
C07210,-6.8826134e-06,2.0,-6.8826134e-06,-0.11021986,0.15630516
C07240,3.247511e-05,2.0,3.247511e-05,-0.108970694,0.15664618
C07289,1.0605951e-05,2.0,1.0605951e-05,-0.1096648,0.1564567
C07294,0.015113201,2.0,0.015113201,0.36966956,0.28731477
C07295,-0.0025096317,2.0,-0.0025096317,-0.18965346,0.13461982
C07308,-0.0007368162,2.0,-0.0007368162,-0.13338688,0.14998059
C07335,8.424533e-07,2.0,8.424533e-07,-0.109974675,0.1563721
C07338,0.00010218155,2.0,0.00010218155,-0.10675832,0.15725017
C07354,4.0279643e-05,2.0,4.0279643e-05,-0.10872299,0.15671381
C07394,-1.7111723e-05,2.0,-1.7111723e-05,-0.11054451,0.15621655
C07434,0.0024950902,2.0,0.0024950902,-0.030810881,0.17798379
C07446,2.095125e-05,2.0,2.095125e-05,-0.10933645,0.15654632
C07447,-8.154406e-05,2.0,-8.154406e-05,-0.1125895,0.15565825
C07480,-1.3093139e-06,2.0,-1.3093139e-06,-0.11004296,0.15635346
C07481,-1.795519e-05,2.0,-1.795519e-05,-0.11057128,0.15620923
C07490,-1.0848884e-05,2.0,-1.0848884e-05,-0.11034574,0.15627079
C07492,-3.2303127e-05,2.0,-3.2303127e-05,-0.11102667,0.15608491
C07493,0.0012366327,2.0,0.0012366327,-0.070752494,0.16707975
C07495,4.5980195e-07,2.0,4.5980195e-07,-0.10998682,0.15636878
C07496,0.0025397541,2.0,0.0025397541,-0.029393313,0.17837077
C07501,2.452748e-05,2.0,2.452748e-05,-0.10922294,0.15657732
C07512,-1.5078646e-06,2.0,-1.5078646e-06,-0.11004926,0.15635173
C07535,0.1070089,5.0,0.1070089,3.2863052,0.21651922
C07557,-0.0015922652,4.0,-0.0015922652,-0.1605376,-0.4354554
C07572,0.00081005105,2.0,0.00081005105,-0.08429157,0.16338357
C07585,9.1389236e-05,2.0,9.1389236e-05,-0.107100844,0.15715666
C07593,-8.127172e-05,3.0,-8.127172e-05,-0.11258085,-0.13335131
C07600,-3.666883e-05,2.0,-3.666883e-05,-0.111165226,0.15604709
C07639,0.0037668187,2.0,0.0037668187,0.009551926,0.18900281
C07641,1.42408335e-05,2.0,1.42408335e-05,-0.109549426,0.1564882
C07643,-8.000815e-06,2.0,-8.000815e-06,-0.110255346,0.15629548
C07644,-8.004249e-06,2.0,-8.004249e-06,-0.11025546,0.15629545
C07645,0.0008167585,2.0,0.0008167585,-0.084078684,0.1634417
C07646,0.00033481707,2.0,0.00033481707,-0.09937481,0.15926586
C07647,0.0003341761,2.0,0.0003341761,-0.09939515,0.1592603
C07648,-0.00035217192,2.0,-0.00035217192,-0.121178836,0.15331337
C07649,1.823297e-05,3.0,1.823297e-05,-0.10942272,-0.13248914
C07653,0.025421653,3.0,0.025421653,0.6968448,0.08762156
C07660,-0.00031508363,2.0,-0.00031508363,-0.1200017,0.15363473
C07662,-8.709852e-06,2.0,-8.709852e-06,-0.110277854,0.15628932
C07663,-1.1989324e-07,2.0,-1.1989324e-07,-0.110005215,0.15636376
C07712,-1.851467e-05,2.0,-1.851467e-05,-0.11058904,0.15620437
C07888,0.0023975293,2.0,0.0023975293,-0.033907324,0.17713845
C07909,0.15519014,3.0,0.15519014,4.8155074,1.2120146
C07966,-2.2108201e-05,2.0,-2.2108201e-05,-0.110703096,0.15617324
C08012,0.00013465979,2.0,0.00013465979,-0.10572751,0.15753157
C08150,-0.00019769426,2.0,-0.00019769426,-0.11627594,0.15465187
C08262,0.00020770967,2.0,0.00020770967,-0.10340901,0.15816453
C08276,0.000376817,3.0,0.000376817,-0.09804179,-0.12938215
C08281,5.9087757e-05,2.0,5.9087757e-05,-0.10812605,0.15687677
C08313,4.371333e-05,2.0,4.371333e-05,-0.10861401,0.15674357
C08316,-8.4071345e-08,2.0,-8.4071345e-08,-0.110004075,0.15636407
C08320,-7.9309775e-06,2.0,-7.9309775e-06,-0.110253125,0.15629609
C08323,-2.5165348e-06,2.0,-2.5165348e-06,-0.11008128,0.15634301
C08357,-0.00028497106,3.0,-0.00028497106,-0.11904597,-0.13511628
C08358,1.4570348e-05,2.0,1.4570348e-05,-0.10953897,0.15649106
C08359,0.00022991886,2.0,0.00022991886,-0.10270412,0.15835696
C08362,-2.8111893e-09,2.0,-2.8111893e-09,-0.1100015,0.15636478
C08439,-2.681028e-05,2.0,-2.681028e-05,-0.11085233,0.15613249
C08491,1.7614468e-06,2.0,1.7614468e-06,-0.109945506,0.15638007
C08492,-4.7716367e-05,2.0,-4.7716367e-05,-0.11151586,0.15595137
C08813,0.00011650132,2.0,0.00011650132,-0.10630383,0.15737423
C08821,3.281797e-05,2.0,3.281797e-05,-0.10895982,0.15664916
C08822,-0.00011369953,2.0,-0.00011369953,-0.11361007,0.15537964
C08830,1.2814382e-05,2.0,1.2814382e-05,-0.1095947,0.15647584
C09155,-6.993306e-07,2.0,-6.993306e-07,-0.11002361,0.15635875
C09179,-7.535652e-05,2.0,-7.535652e-05,-0.11239312,0.15571187
C09306,-7.043888e-05,2.0,-7.043888e-05,-0.11223704,0.15575449
C09332,0.00015341799,2.0,0.00015341799,-0.10513215,0.15769412
C09731,-0.000819966,2.0,-0.000819966,-0.13602595,0.14926012
C09844,-7.672678e-06,2.0,-7.672678e-06,-0.11024493,0.15629831
C09955,-5.4971692e-06,2.0,-5.4971692e-06,-0.11017588,0.15631716
C10164,2.3708126e-06,2.0,2.3708126e-06,-0.109926164,0.15638535
C10447,2.2738673e-06,2.0,2.2738673e-06,-0.10992924,0.1563845
C10497,7.0965507e-06,2.0,7.0965507e-06,-0.10977618,0.1564263
C10793,5.6329383e-05,2.0,5.6329383e-05,-0.108213596,0.15685287
C10998,0.00013104417,3.0,0.00013104417,-0.10584226,-0.13151169
C11004,-1.2857377e-05,2.0,-1.2857377e-05,-0.11040948,0.1562534
C11036,1.7077839e-06,2.0,1.7077839e-06,-0.109947205,0.1563796
C11038,-1.9973895e-06,2.0,-1.9973895e-06,-0.110064805,0.1563475
C11039,-7.2385285e-07,2.0,-7.2385285e-07,-0.110024385,0.15635854
C11042,0.03475646,2.0,0.03475646,0.993118,0.45751595
C11045,-0.0012239092,2.0,-0.0012239092,-0.1488465,0.1457601
C11061,-4.0714945e-05,2.0,-4.0714945e-05,-0.11129364,0.15601201
C11062,-1.3650377e-05,2.0,-1.3650377e-05,-0.11043465,0.15624653
C11088,-2.5388713e-06,2.0,-2.5388713e-06,-0.110081986,0.1563428
C11131,-5.72295e-06,2.0,-5.72295e-06,-0.11018305,0.15631521
C11132,0.00047593124,2.0,0.00047593124,-0.09489605,0.16048856
C11133,0.0008287154,2.0,0.0008287154,-0.08369919,0.1635453
C11134,9.4447125e-05,2.0,9.4447125e-05,-0.1070038,0.15718316
C11135,-0.0012262223,2.0,-0.0012262223,-0.14891991,0.14574006
C11136,7.91839e-06,2.0,7.91839e-06,-0.10975009,0.15643342
C11142,-3.4446982e-06,2.0,-3.4446982e-06,-0.110110745,0.15633495
C11143,6.055721e-08,2.0,6.055721e-08,-0.10999949,0.15636533
C11145,-2.6401983e-06,2.0,-2.6401983e-06,-0.11008521,0.15634194
C11148,5.2247487e-05,2.0,5.2247487e-05,-0.108343154,0.15681751
C11149,-1.688922e-05,2.0,-1.688922e-05,-0.110537454,0.15621847
C11150,0.0811268,3.0,0.0811268,2.4648452,0.57028484
C11158,-2.6929933e-05,2.0,-2.6929933e-05,-0.11085612,0.15613145
C11173,3.7267814e-06,2.0,3.7267814e-06,-0.10988313,0.15639709
C11174,0.0007753563,2.0,0.0007753563,-0.08539273,0.16308297
C11221,6.1995655e-05,2.0,6.1995655e-05,-0.10803376,0.15690197
C11231,3.8401777e-06,2.0,3.8401777e-06,-0.10987953,0.15639809
C11242,6.4656206e-06,2.0,6.4656206e-06,-0.109796196,0.15642083
C11243,-7.2433963e-06,2.0,-7.2433963e-06,-0.1102313,0.15630203
C11245,-2.8653138e-05,2.0,-2.8653138e-05,-0.11091082,0.15611653
C11277,6.5982454e-06,2.0,6.5982454e-06,-0.109791994,0.15642197
C11278,3.6176334e-06,2.0,3.6176334e-06,-0.10988659,0.15639615
C11310,0.028491225,4.0,0.028491225,0.7942686,-0.17479372
C11355,-7.217751e-06,2.0,-7.217751e-06,-0.11023049,0.15630226
C11363,-8.725109e-06,2.0,-8.725109e-06,-0.11027833,0.1562892
C11371,0.07463117,2.0,0.07463117,2.2586832,0.8030147
C11376,4.7434874e-05,2.0,4.7434874e-05,-0.1084959,0.15677582
C11378,-0.00045842983,2.0,-0.00045842983,-0.12455131,0.15239269
C11434,2.153548e-05,2.0,2.153548e-05,-0.109317906,0.15655139
C11435,-5.295548e-05,2.0,-5.295548e-05,-0.11168214,0.15590596
C11436,-1.1148693e-05,2.0,-1.1148693e-05,-0.11035525,0.1562682
C11437,-7.868737e-06,4.0,-7.868737e-06,-0.11025115,-0.42172724
C11453,-4.281873e-05,2.0,-4.281873e-05,-0.111360416,0.15599379
C11455,4.987871e-06,2.0,4.987871e-06,-0.1098431,0.15640803
C11457,5.2946916e-07,2.0,5.2946916e-07,-0.10998461,0.15636939
C11472,-0.0041794726,2.0,-0.0041794726,-0.24265178,0.1201513
C11481,-9.292486e-05,2.0,-9.292486e-05,-0.112950705,0.15555966
C11499,7.3502226e-05,2.0,7.3502226e-05,-0.107668556,0.15700166
C11508,4.2555243e-05,2.0,4.2555243e-05,-0.108650774,0.15673353
C11512,-1.8917746e-06,2.0,-1.8917746e-06,-0.11006145,0.1563484
C11516,1.872888e-06,2.0,1.872888e-06,-0.10994197,0.15638103
C11521,0.0003066828,3.0,0.0003066828,-0.100267746,-0.12998983
C11522,-0.00011861924,2.0,-0.00011861924,-0.113766216,0.15533702
C11523,-3.8515307e-05,2.0,-3.8515307e-05,-0.11122383,0.15603109
C11526,1.94726e-06,2.0,1.94726e-06,-0.10993961,0.15638168
C11537,6.556041e-05,2.0,6.556041e-05,-0.10792062,0.15693286
C11538,1.4146323e-06,2.0,1.4146323e-06,-0.10995651,0.15637706
C11540,-7.4375425e-06,2.0,-7.4375425e-06,-0.110237464,0.15630035
C11542,-1.2177197e-05,2.0,-1.2177197e-05,-0.1103879,0.1562593
C11543,2.5956419e-05,2.0,2.5956419e-05,-0.10917759,0.1565897
C11544,-1.627661e-05,2.0,-1.627661e-05,-0.11051801,0.15622377
C11545,-7.4983836e-06,2.0,-7.4983836e-06,-0.110239394,0.15629984
C11554,-0.0002609387,6.0,-0.0002609387,-0.11828322,-1.0019438
C11555,-0.0004229842,3.0,-0.0004229842,-0.12342631,-0.13631211
C11556,0.006538839,5.0,0.006538839,0.09753182,-0.6540145
C11557,0.03212575,4.0,0.03212575,0.9096231,-0.14330201
C11583,-0.000100319514,2.0,-0.000100319514,-0.113185406,0.15549557
C11587,-1.3257734e-05,2.0,-1.3257734e-05,-0.110422194,0.15624991
C11588,-6.144843e-05,2.0,-6.144843e-05,-0.111951694,0.15583238
C11596,-4.7661487e-07,2.0,-4.7661487e-07,-0.11001654,0.15636066
C11612,-4.426805e-06,2.0,-4.426805e-06,-0.11014191,0.15632644
C11630,-2.5794645e-06,2.0,-2.5794645e-06,-0.11008328,0.15634245
C11638,1.1841391e-06,2.0,1.1841391e-06,-0.10996383,0.15637507
C11695,-0.008492914,5.0,-0.008492914,-0.37955412,-0.7842588
C11713,-5.776824e-06,2.0,-5.776824e-06,-0.11018476,0.15631475
C11714,-3.4590855e-07,2.0,-3.4590855e-07,-0.11001239,0.1563618
C11736,3.0398898e-05,2.0,3.0398898e-05,-0.109036595,0.15662819
C11754,-1.9471034e-05,2.0,-1.9471034e-05,-0.11061939,0.15619609
C11785,-5.0779386e-06,2.0,-5.0779386e-06,-0.11016258,0.1563208
C11811,0.00019321403,2.0,0.00019321403,-0.10386908,0.15803891
C11821,0.054387953,2.0,0.054387953,1.616193,0.6276151
C11829,-1.9031664e-06,2.0,-1.9031664e-06,-0.11006182,0.1563483
C11830,-4.915915e-06,2.0,-4.915915e-06,-0.11015744,0.1563222
C11831,5.413708e-07,2.0,5.413708e-07,-0.10998423,0.15636949
C11832,1.3421974e-06,2.0,1.3421974e-06,-0.10995881,0.15637644
C11850,-9.5219815e-07,2.0,-9.5219815e-07,-0.110031635,0.15635654
C11851,4.1103332e-05,2.0,4.1103332e-05,-0.108696856,0.15672094
C11906,-0.0005859917,2.0,-0.0005859917,-0.12859994,0.1512874
C12083,-3.5319624e-07,2.0,-3.5319624e-07,-0.11001262,0.15636174
C12126,0.000140765,3.0,0.000140765,-0.105533734,-0.13142745
C12144,0.001235275,2.0,0.001235275,-0.07079558,0.16706797
C12145,0.00038908297,2.0,0.00038908297,-0.09765248,0.15973605
C12147,-7.1817067e-07,2.0,-7.1817067e-07,-0.11002421,0.15635858
C12248,0.0013972445,2.0,0.0013972445,-0.0656549,0.16847137
C12270,-0.006059576,2.0,-0.006059576,-0.30232352,0.103860945
C12271,-0.005775535,3.0,-0.005775535,-0.29330847,-0.18268986
C12272,0.0015178622,2.0,0.0015178622,-0.061826676,0.16951647
C12283,-0.0010199717,2.0,-0.0010199717,-0.14237382,0.14752714
C12284,3.5204517e-05,3.0,3.5204517e-05,-0.108884074,-0.13234209
C12285,-0.00020214052,2.0,-0.00020214052,-0.11641706,0.15461333
C12455,-2.9168603e-05,2.0,-2.9168603e-05,-0.11092718,0.15611206
C12505,-9.421971e-06,2.0,-9.421971e-06,-0.11030045,0.15628316
C12560,-1.7816168e-05,2.0,-1.7816168e-05,-0.11056687,0.15621044
C12621,-4.065373e-05,2.0,-4.065373e-05,-0.1112917,0.15601255
C12622,-5.7253576e-05,2.0,-5.7253576e-05,-0.11181855,0.15586872
C12623,-3.7303667e-05,2.0,-3.7303667e-05,-0.11118537,0.15604158
C12624,2.4635494e-07,2.0,2.4635494e-07,-0.10999359,0.15636693
C12650,-0.00033957165,2.0,-0.00033957165,-0.12077892,0.15342255
C12673,5.1337567e-05,2.0,5.1337567e-05,-0.10837203,0.15680961
C12739,2.0940997e-05,2.0,2.0940997e-05,-0.10933677,0.15654625
C12981,1.611198e-06,2.0,1.611198e-06,-0.109950274,0.15637878
C13050,-0.0005057314,5.0,-0.0005057314,-0.12605259,-0.71505296
C13051,0.00043509374,3.0,0.00043509374,-0.09619217,-0.12887721
C13202,-1.5379285e-07,2.0,-1.5379285e-07,-0.110006295,0.15636347
C13252,-4.6609268e-05,2.0,-4.6609268e-05,-0.11148072,0.15596095
C13309,-9.559177e-06,2.0,-9.559177e-06,-0.1103048,0.15628198
C13482,2.4262628e-05,2.0,2.4262628e-05,-0.10923135,0.15657502
C13508,1.0243245e-06,2.0,1.0243245e-06,-0.1099689,0.15637368
C13550,-8.69033e-07,2.0,-8.69033e-07,-0.11002899,0.15635727
C13624,0.00010549636,2.0,0.00010549636,-0.10665311,0.1572789
C13712,-0.00010134391,2.0,-0.00010134391,-0.11321792,0.15548669
C13713,-0.00023707538,2.0,-0.00023707538,-0.11752584,0.15431064
C13747,5.324547e-06,2.0,5.324547e-06,-0.10983241,0.15641093
C13768,-2.9647297e-06,2.0,-2.9647297e-06,-0.1100955,0.15633911
C13809,-7.69407e-05,2.0,-7.69407e-05,-0.112443395,0.15569815
C13856,0.01634881,4.0,0.01634881,0.40888602,-0.280003
C13952,0.00029600863,2.0,0.00029600863,-0.10060653,0.1589296
C14039,-1.6932616e-05,2.0,-1.6932616e-05,-0.110538825,0.15621808
C14040,-1.5435007e-05,2.0,-1.5435007e-05,-0.1104913,0.15623106
C14144,-0.00015723016,2.0,-0.00015723016,-0.114991665,0.15500246
C14145,-8.5168895e-06,2.0,-8.5168895e-06,-0.11027173,0.15629101
C14151,2.0656782e-05,2.0,2.0656782e-05,-0.10934579,0.15654378
C14152,1.3117277e-05,2.0,1.3117277e-05,-0.10958509,0.15647845
C14153,1.3296602e-06,2.0,1.3296602e-06,-0.10995921,0.15637632
C14154,6.9854877e-06,2.0,6.9854877e-06,-0.10977971,0.15642533
C14155,3.102778e-05,2.0,3.102778e-05,-0.109016635,0.15663365
C14156,8.321701e-06,2.0,8.321701e-06,-0.10973729,0.1564369
C14179,-1.5487722e-05,2.0,-1.5487722e-05,-0.11049297,0.1562306
C14209,-0.00018352045,3.0,-0.00018352045,-0.11582608,-0.13423726
C14240,2.5851223e-05,2.0,2.5851223e-05,-0.109180935,0.15658881
C14453,7.723537e-06,2.0,7.723537e-06,-0.109756276,0.15643172
C14556,1.0672806e-05,3.0,1.0672806e-05,-0.109662674,-0.13255464
C14573,-0.0004922551,2.0,-0.0004922551,-0.12562488,0.15209961
C14592,2.3208802e-05,2.0,2.3208802e-05,-0.1092648,0.1565659
C14701,-0.0005692076,2.0,-0.0005692076,-0.12806723,0.15143284
C14704,-5.638103e-06,2.0,-5.638103e-06,-0.110180356,0.15631595
C14717,-5.8404603e-05,2.0,-5.8404603e-05,-0.11185509,0.15585874
C14732,9.516775e-06,2.0,9.516775e-06,-0.10969936,0.15644726
C14748,-0.0005417487,3.0,-0.0005417487,-0.12719572,-0.13734116
C14749,-7.468199e-05,2.0,-7.468199e-05,-0.11237171,0.15571772
C14762,0.0010965274,3.0,0.0010965274,-0.075199224,-0.12314615
C14765,-2.3873643e-05,2.0,-2.3873643e-05,-0.11075913,0.15615796
C14766,-4.5862333e-05,2.0,-4.5862333e-05,-0.11145701,0.15596743
C14767,0.00033028398,3.0,0.00033028398,-0.09951868,-0.12978534
C14768,0.00027950836,6.0,0.00027950836,-0.101130225,-0.99726105
C14769,0.0020408933,6.0,0.0020408933,-0.045226432,-0.98199934
C14770,-0.0009099657,5.0,-0.0009099657,-0.13888238,-0.71855557
C14771,-0.00034584146,4.0,-0.00034584146,-0.120977916,-0.42465565
C14772,-0.0008446305,3.0,-0.0008446305,-0.13680875,-0.13996552
C14773,-1.2781067e-05,3.0,-1.2781067e-05,-0.11040706,-0.13275786
C14774,8.848242e-05,3.0,8.848242e-05,-0.107193105,-0.13188046
C14775,-0.00067715824,3.0,-0.00067715824,-0.13149342,-0.13851443
C14776,4.2677264e-05,3.0,4.2677264e-05,-0.1086469,-0.13227734
C14777,-0.00060618,4.0,-0.00060618,-0.12924069,-0.42691138
C14778,1.5136875e-05,2.0,1.5136875e-05,-0.109520994,0.15649596
C14779,-0.00039718725,2.0,-0.00039718725,-0.12260755,0.15292333
