,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2,layer
AUH,0.0,0.0,0.0,-0.02587115,0.21428101,1
AUNIP,0.0,0.0,0.0,-0.02587115,0.21428101,1
AUP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AURKA,0.0038005288,2.0,0.0038005288,0.084772356,-0.013626885,1
AURKAIP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AURKB,0.0,0.0,0.0,-0.02587115,0.21428101,1
AURKC,0.0,0.0,0.0,-0.02587115,0.21428101,1
AUTS2,0.0,0.0,0.0,-0.02587115,0.21428101,1
AVEN,0.0,0.0,0.0,-0.02587115,0.21428101,1
AVIL,0.0,0.0,0.0,-0.02587115,0.21428101,1
AVL9,0.0,0.0,0.0,-0.02587115,0.21428101,1
AVP,-0.0028091199,4.0,-0.0028091199,-0.10765211,-0.36490497,1
AVPI1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AVPR1A,0.058435813,4.0,0.058435813,1.6753509,0.36090377,1
AVPR1B,0.00351374,4.0,0.00351374,0.07642317,-0.2899733,1
AVPR2,0.0008906141,3.0,0.0008906141,5.6997196e-05,-0.18458588,1
AWAT1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AWAT2,9.23154e-06,2.0,9.23154e-06,-0.025602395,-0.058557242,1
AXDND1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AXIN1,-0.0025703332,14.0,-0.0025703332,-0.10070039,-1.7268133,1
AXIN2,-0.0010455681,14.0,-0.0010455681,-0.056310426,-1.7087435,1
AXL,0.0,0.0,0.0,-0.02587115,0.21428101,1
AZGP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AZI2,-1.480898e-07,1.0,-1.480898e-07,-0.025875462,0.07780543,1
AZIN1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AZIN2,-1.7222246e-05,1.0,-1.7222246e-05,-0.026372537,0.07760309,1
AZU1,-0.0046497174,1.0,-0.0046497174,-0.16123681,0.022703763,1
B2M,-0.003910549,6.0,-0.003910549,-0.13971764,-0.65090555,1
B3GALNT1,0.001238064,2.0,0.001238064,0.010172189,-0.043994445,1
B3GALNT2,-3.5127014e-06,1.0,-3.5127014e-06,-0.025973415,0.077765554,1
B3GALT1,-6.823853e-06,1.0,-6.823853e-06,-0.02606981,0.07772631,1
B3GALT2,4.9451213e-05,1.0,4.9451213e-05,-0.024431495,0.07839323,1
B3GALT4,-5.039699e-08,1.0,-5.039699e-08,-0.025872618,0.077806585,1
B3GALT5,5.4154032e-05,2.0,5.4154032e-05,-0.024294583,-0.058024872,1
B3GALT6,-1.4831885e-07,2.0,-1.4831885e-07,-0.025875468,-0.0586684,1
B3GAT1,-1.1134402e-05,1.0,-1.1134402e-05,-0.026195303,0.07767523,1
B3GAT2,0.00013436553,1.0,0.00013436553,-0.021959413,0.07939953,1
B3GAT3,7.4812124e-06,2.0,7.4812124e-06,-0.025653353,-0.058577985,1
B3GNT2,3.9123435e-05,2.0,3.9123435e-05,-0.024732165,-0.058202997,1
B3GNT3,-1.2873987e-06,2.0,-1.2873987e-06,-0.02590863,-0.0586819,1
B3GNT4,0.00026919533,1.0,0.00026919533,-0.018034156,0.08099739,1
B3GNT5,2.0479304e-06,1.0,2.0479304e-06,-0.02581153,0.077831455,1
B3GNT6,-2.3242383e-06,1.0,-2.3242383e-06,-0.025938815,0.077779636,1
B3GNT7,0.0,1.0,0.0,-0.02587115,0.07780718,1
B3GNT8,0.0,0.0,0.0,-0.02587115,0.21428101,1
B3GNT9,0.0,0.0,0.0,-0.02587115,0.21428101,1
B3GNTL1,0.0,0.0,0.0,-0.02587115,0.21428101,1
B4GALNT1,-4.7925532e-05,2.0,-4.7925532e-05,-0.02726639,-0.059234604,1
B4GALNT2,0.0,0.0,0.0,-0.02587115,0.21428101,1
B4GALNT3,-0.00013859273,1.0,-0.00013859273,-0.029905954,0.07616473,1
B4GALNT4,6.893294e-10,1.0,6.893294e-10,-0.02587113,0.07780719,1
B4GALT1,0.0010939211,7.0,0.0010939211,0.0059758057,-0.72807175,1
B4GALT2,0.0013574726,7.0,0.0013574726,0.013648491,-0.72494847,1
B4GALT3,0.00042362255,6.0,0.00042362255,-0.013538371,-0.5995416,1
B4GALT4,-2.7844908e-06,2.0,-2.7844908e-06,-0.025952214,-0.05869964,1
B4GALT5,0.003614462,2.0,0.003614462,0.079355456,-0.015831945,1
B4GALT6,1.1667001e-05,1.0,1.1667001e-05,-0.025531493,0.07794545,1
B4GALT7,-4.7951903e-06,2.0,-4.7951903e-06,-0.026010752,-0.058723472,1
B9D1,0.0,0.0,0.0,-0.02587115,0.21428101,1
B9D2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BAALC,0.0,0.0,0.0,-0.02587115,0.21428101,1
BAAT,0.00026986355,5.0,0.00026986355,-0.018014703,-0.46489,1
BABAM1,0.0,1.0,0.0,-0.02587115,0.07780718,1
BACE1,-0.00030176583,1.0,-0.00030176583,-0.034656357,0.07423098,1
BACE2,3.056129e-05,1.0,3.056129e-05,-0.02498143,0.07816936,1
BACH1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BACH2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BAD,-0.009348753,40.0,-0.00023371882,-0.03267533,-5.3554635,1
BAG1,0.007070185,1.0,0.007070185,0.17996076,0.16159539,1
BAG2,-0.0004946047,1.0,-0.0004946047,-0.04027041,0.07194566,1
BAG3,0.0,0.0,0.0,-0.02587115,0.21428101,1
BAG4,0.0,1.0,0.0,-0.02587115,0.07780718,1
BAG5,0.0,0.0,0.0,-0.02587115,0.21428101,1
BAG6,0.0,0.0,0.0,-0.02587115,0.21428101,1
BAGE,0.0,0.0,0.0,-0.02587115,0.21428101,1
BAGE2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BAGE3,0.0,0.0,0.0,-0.02587115,0.21428101,1
BAGE4,0.0,0.0,0.0,-0.02587115,0.21428101,1
BAHD1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BAIAP2,0.0056209904,4.0,0.0056209904,0.13777085,-0.2650004,1
BAIAP2L1,-1.2594742e-07,1.0,-1.2594742e-07,-0.025874818,0.07780569,1
BAIAP2L2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BAIAP3,0.0,1.0,0.0,-0.02587115,0.07780718,1
BAK1,-0.047819793,32.0,-0.0014943685,-0.0693762,-4.71959,1
BAMBI,-3.133407e-05,2.0,-3.133407e-05,-0.026783368,-0.05903798,1
BANF1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BANF2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BANK1,6.8368034e-05,1.0,6.8368034e-05,-0.023880774,0.0786174,1
BANP,0.0,0.0,0.0,-0.02587115,0.21428101,1
BAP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BARD1,0.0,1.0,0.0,-0.02587115,0.07780718,1
BARHL1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BARHL2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BARX1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BARX2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BASP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BATF,-0.00020685297,1.0,-0.00020685297,-0.03189319,0.07535578,1
BATF2,-0.00039249117,1.0,-0.00039249117,-0.037297614,0.0731558,1
BATF3,6.7920315e-05,1.0,6.7920315e-05,-0.023893809,0.078612104,1
BAX,-0.0023714514,47.0,-5.0456412e-05,-0.027340071,-6.228092,1
BAZ1A,0.0,0.0,0.0,-0.02587115,0.21428101,1
BAZ1B,0.0,0.0,0.0,-0.02587115,0.21428101,1
BAZ2A,0.0,0.0,0.0,-0.02587115,0.21428101,1
BAZ2B,0.0,0.0,0.0,-0.02587115,0.21428101,1
BBC3,0.029332884,8.0,0.029332884,0.82808715,-0.52988803,1
BBOX1,0.0007327441,1.0,0.0007327441,-0.004539019,0.08649087,1
BBS1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BBS10,0.0,0.0,0.0,-0.02587115,0.21428101,1
BBS12,0.0,0.0,0.0,-0.02587115,0.21428101,1
BBS2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BBS4,0.0,0.0,0.0,-0.02587115,0.21428101,1
BBS5,0.0,0.0,0.0,-0.02587115,0.21428101,1
BBS7,0.0,0.0,0.0,-0.02587115,0.21428101,1
BBS9,0.0,0.0,0.0,-0.02587115,0.21428101,1
BBX,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCAM,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCAN,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCAP29,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCAP31,-0.00040664859,2.0,-0.00040664859,-0.037709773,-0.0634858,1
BCAR1,-0.057977434,9.0,-0.057977434,-1.7137486,-1.7010694,1
BCAR3,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCAS1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCAS2,0.0,1.0,0.0,-0.02587115,0.07780718,1
BCAS3,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCAS4,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCAT1,0.0003882777,2.0,0.0003882777,-0.014567354,-0.054065198,1
BCAT2,0.00049174373,2.0,0.00049174373,-0.011555182,-0.052839033,1
BCCIP,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCDIN3D,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCHE,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCKDHA,1.0797333e-05,1.0,1.0797333e-05,-0.025556812,0.07793514,1
BCKDHB,2.8052887e-06,1.0,2.8052887e-06,-0.025789483,0.077840425,1
BCKDK,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCL10,0.0029656894,6.0,0.0029656894,0.060467962,-0.5694158,1
BCL11A,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCL11B,0.0,1.0,0.0,-0.02587115,0.07780718,1
BCL2,0.26647747,39.0,0.0068327556,0.17304856,-1.9501956,1
BCL2A1,6.1065075e-05,4.0,6.1065075e-05,-0.024093384,-0.33089066,1
BCL2L1,-0.0017583682,26.0,-0.0017583682,-0.07706193,-3.3548768,1
BCL2L10,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCL2L11,0.03080358,9.0,0.03080358,0.8709031,-0.64893264,1
BCL2L12,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCL2L13,4.5062728e-07,2.0,4.5062728e-07,-0.025858032,-0.058661304,1
BCL2L14,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCL2L15,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCL2L2,0.0,1.0,0.0,-0.02587115,0.07780718,1
BCL2L2-PABPN1,0.00037082197,2.0,0.00037082197,-0.0150755355,-0.054272063,1
BCL3,0.003475509,2.0,0.003475509,0.07531016,-0.01747867,1
BCL6,-0.00037113295,3.0,-0.00037113295,-0.03667582,-0.19953875,1
BCL6B,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCL7A,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCL7B,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCL7C,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCL9,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCL9L,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCLAF1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCO2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCOR,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCORL1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCR,0.3841351,2.0,0.3841351,11.157325,4.493687,1
BCRP2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCS1L,0.0,0.0,0.0,-0.02587115,0.21428101,1
BCYRN1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BDH1,4.3931755e-07,1.0,4.3931755e-07,-0.025858361,0.07781239,1
BDH2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BDKRB1,0.0021774168,6.0,0.0021774168,0.037519246,-0.5787575,1
BDKRB2,0.00071190397,10.0,0.00071190397,-0.005145731,-1.1420206,1
BDNF,0.026044417,9.0,0.026044417,0.7323511,-0.7053331,1
BDP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BEAN1,-0.054536708,1.0,-0.054536708,-1.6135799,-0.5685029,1
BECN1,0.047028895,12.0,0.047028895,1.3432652,-0.8660693,1
BEGAIN,0.0,0.0,0.0,-0.02587115,0.21428101,1
BEND2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BEND3,0.0,0.0,0.0,-0.02587115,0.21428101,1
BEND4,0.0,0.0,0.0,-0.02587115,0.21428101,1
BEND5,0.0,0.0,0.0,-0.02587115,0.21428101,1
BEND6,0.0,0.0,0.0,-0.02587115,0.21428101,1
BEND7,0.0,0.0,0.0,-0.02587115,0.21428101,1
BEST1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BEST2,-0.009081233,1.0,-0.009081233,-0.29025,-0.029813778,1
BEST3,0.0,0.0,0.0,-0.02587115,0.21428101,1
BEST4,0.0,0.0,0.0,-0.02587115,0.21428101,1
BET1,0.0,1.0,0.0,-0.02587115,0.07780718,1
BET1L,0.0,1.0,0.0,-0.02587115,0.07780718,1
BEX1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BEX2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BEX4,0.0,0.0,0.0,-0.02587115,0.21428101,1
BEX5,0.0,0.0,0.0,-0.02587115,0.21428101,1
BFAR,0.0,0.0,0.0,-0.02587115,0.21428101,1
BFSP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BFSP2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BGN,0.0,0.0,0.0,-0.02587115,0.21428101,1
BHLHA15,0.0,1.0,0.0,-0.02587115,0.07780718,1
BHLHB9,0.0,0.0,0.0,-0.02587115,0.21428101,1
BHLHE22,0.0,0.0,0.0,-0.02587115,0.21428101,1
BHLHE23,0.0,0.0,0.0,-0.02587115,0.21428101,1
BHLHE40,-4.0345444e-06,1.0,-4.0345444e-06,-0.025988607,0.07775937,1
BHLHE41,1.2330889e-05,1.0,1.2330889e-05,-0.025512166,0.077953316,1
BHMT,-0.00012464014,1.0,-0.00012464014,-0.029499756,0.07633008,1
BHMT2,0.00017727586,1.0,0.00017727586,-0.020710178,0.079908065,1
BICC1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BICD1,0.0,1.0,0.0,-0.02587115,0.07780718,1
BICD2,0.0,1.0,0.0,-0.02587115,0.07780718,1
BID,0.0013382089,23.0,0.0013382089,0.013087673,-2.9087584,1
BIK,0.0,0.0,0.0,-0.02587115,0.21428101,1
BIN1,-0.0059566945,2.0,-0.0059566945,-0.19928639,-0.12925893,1
BIN2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BIN3,0.0,0.0,0.0,-0.02587115,0.21428101,1
BIRC2,-0.0029761908,15.0,-0.0029761908,-0.112515986,-1.868097,1
BIRC3,0.00029875623,15.0,0.00029875623,-0.017173562,-1.829286,1
BIRC5,0.109913014,7.0,0.109913014,3.1739893,0.56153446,1
BIRC6,0.0,2.0,0.0,-0.02587115,-0.058666646,1
BIRC7,-0.0016839528,5.0,-0.0016839528,-0.0748955,-0.4880445,1
BIRC8,0.0,0.0,0.0,-0.02587115,0.21428101,1
BIVM,0.0,0.0,0.0,-0.02587115,0.21428101,1
BIVM-ERCC5,0.0,1.0,0.0,-0.02587115,0.07780718,1
BLCAP,0.0,0.0,0.0,-0.02587115,0.21428101,1
BLID,0.0,0.0,0.0,-0.02587115,0.21428101,1
BLK,-0.0022913977,1.0,-0.0022913977,-0.09257984,0.050652016,1
BLM,0.0,2.0,0.0,-0.02587115,-0.058666646,1
BLMH,0.0,0.0,0.0,-0.02587115,0.21428101,1
BLNK,-0.0006510828,5.0,-0.0006510828,-0.044825904,-0.4758041,1
BLOC1S1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BLOC1S2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BLOC1S3,0.0,0.0,0.0,-0.02587115,0.21428101,1
BLOC1S4,0.0,0.0,0.0,-0.02587115,0.21428101,1
BLOC1S6,0.0,0.0,0.0,-0.02587115,0.21428101,1
BLVRA,-8.901156e-06,1.0,-8.901156e-06,-0.026130287,0.077701695,1
BLVRB,1.3057983e-05,2.0,1.3057983e-05,-0.025491,-0.058511894,1
BLZF1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BMAL1,-2.1172713e-07,2.0,-2.1172713e-07,-0.025877314,-0.058669157,1
BMF,0.0,1.0,0.0,-0.02587115,0.07780718,1
BMI1,0.0,3.0,0.0,-0.02587115,-0.19514048,1
BMP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BMP10,0.0,1.0,0.0,-0.02587115,0.07780718,1
BMP15,-0.0001650377,2.0,-0.0001650377,-0.030675836,-0.06062249,1
BMP2,0.008016468,5.0,0.008016468,0.20750958,-0.37308562,1
BMP2K,0.0,1.0,0.0,-0.02587115,0.07780718,1
BMP3,0.0,1.0,0.0,-0.02587115,0.07780718,1
BMP4,0.00023318714,8.0,0.00023318714,-0.019082451,-0.8747461,1
BMP5,0.0,3.0,0.0,-0.02587115,-0.19514048,1
BMP6,-1.5163234e-05,4.0,-1.5163234e-05,-0.026312592,-0.33179402,1
BMP7,0.0019983624,4.0,0.0019983624,0.032306496,-0.3079319,1
BMP8A,0.0017652882,4.0,0.0017652882,0.025521088,-0.31069404,1
BMP8B,1.475882e-05,4.0,1.475882e-05,-0.02544148,-0.3314394,1
BMPER,0.0,0.0,0.0,-0.02587115,0.21428101,1
BMPR1A,-4.1343115e-05,5.0,-4.1343115e-05,-0.027074758,-0.46857807,1
BMPR1B,0.0005296009,6.0,0.0005296009,-0.010453059,-0.5982857,1
BMPR2,8.588992e-05,7.0,8.588992e-05,-0.023370666,-0.74001783,1
BMS1,0.0,1.0,0.0,-0.02587115,0.07780718,1
BMS1P4,0.0,0.0,0.0,-0.02587115,0.21428101,1
BMS1P5,0.0,0.0,0.0,-0.02587115,0.21428101,1
BMX,0.0,0.0,0.0,-0.02587115,0.21428101,1
BNC1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BNC2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BNIP1,0.0,1.0,0.0,-0.02587115,0.07780718,1
BNIP2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BNIP3,0.001870652,5.0,0.001870652,0.028588505,-0.44591922,1
BNIP3L,0.0,1.0,0.0,-0.02587115,0.07780718,1
BNIPL,0.0,0.0,0.0,-0.02587115,0.21428101,1
BOC,-1.4883706e-05,2.0,-1.4883706e-05,-0.026304455,-0.058843028,1
BOD1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BOD1L1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BOK,0.0,1.0,0.0,-0.02587115,0.07780718,1
BOLA1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BOLA2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BOLA2B,0.0,0.0,0.0,-0.02587115,0.21428101,1
BOLA3,0.0,0.0,0.0,-0.02587115,0.21428101,1
BOLL,0.0,0.0,0.0,-0.02587115,0.21428101,1
BOP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BORA,0.0,0.0,0.0,-0.02587115,0.21428101,1
BPESC1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BPGM,0.00019442556,1.0,0.00019442556,-0.020210905,0.0801113,1
BPHL,0.0,0.0,0.0,-0.02587115,0.21428101,1
BPI,0.0,0.0,0.0,-0.02587115,0.21428101,1
BPIFA1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BPIFA2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BPIFA3,0.0,0.0,0.0,-0.02587115,0.21428101,1
BPIFA4P,0.0,0.0,0.0,-0.02587115,0.21428101,1
BPIFB1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BPIFB2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BPIFB3,0.0,0.0,0.0,-0.02587115,0.21428101,1
BPIFB4,0.0,0.0,0.0,-0.02587115,0.21428101,1
BPIFB6,0.0,0.0,0.0,-0.02587115,0.21428101,1
BPIFC,0.0,0.0,0.0,-0.02587115,0.21428101,1
BPNT1,6.4987175e-06,1.0,6.4987175e-06,-0.025681956,0.0778842,1
BPTF,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRAF,0.0057264618,41.0,0.0001396698,-0.02180499,-5.313282,1
BRAP,1.4842875e-06,1.0,1.4842875e-06,-0.025827939,0.07782477,1
BRAT1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRCA1,-0.022215752,6.0,-0.022215752,-0.67263085,-0.867839,1
BRCA2,0.12768315,5.0,0.12768315,3.6913252,1.0450746,1
BRCC3,-0.019646129,2.0,-0.019646129,-0.59782225,-0.29149133,1
BRD1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRD2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRD3,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRD4,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRD7,-0.0041957544,1.0,-0.0041957544,-0.14802073,0.02808364,1
BRD7P3,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRD8,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRD9,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRDT,0.0,0.0,0.0,-0.02587115,0.21428101,1
BREA2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRF1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRF2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRI3,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRI3BP,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRICD5,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRINP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRINP2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRINP3,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRIP1,0.0,2.0,0.0,-0.02587115,-0.058666646,1
BRIX1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRK1,4.304057e-06,3.0,4.304057e-06,-0.025745848,-0.19508949,1
BRMS1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRMS1L,0.0,0.0,0.0,-0.02587115,0.21428101,1
BROX,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRPF1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRPF3,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRS3,0.0022484178,1.0,0.0022484178,0.039586276,0.10445301,1
BRSK1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRSK2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRWD1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRWD1-IT2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BRWD3,0.0,0.0,0.0,-0.02587115,0.21428101,1
BSCL2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BSDC1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BSG,0.0,0.0,0.0,-0.02587115,0.21428101,1
BSN,0.0,0.0,0.0,-0.02587115,0.21428101,1
BSN-AS2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BSND,0.0,0.0,0.0,-0.02587115,0.21428101,1
BST1,-0.00037450535,3.0,-0.00037450535,-0.036774,-0.19957873,1
BST2,0.000191653,3.0,0.000191653,-0.020291623,-0.19286922,1
BSX,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTAF1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTBD1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTBD10,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTBD11,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTBD16,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTBD17,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTBD18,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTBD3,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTBD6,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTBD7,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTBD8,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTBD9,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTC,9.198469e-05,1.0,9.198469e-05,-0.02319323,0.07889728,1
BTD,-7.200048e-06,2.0,-7.200048e-06,-0.026080763,-0.05875197,1
BTF3,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTF3L4,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTG1,0.0,1.0,0.0,-0.02587115,0.07780718,1
BTG2,0.0,1.0,0.0,-0.02587115,0.07780718,1
BTG3,0.0,1.0,0.0,-0.02587115,0.07780718,1
BTG4,0.0,1.0,0.0,-0.02587115,0.07780718,1
BTK,-0.0017019465,7.0,-0.0017019465,-0.075419344,-0.7612054,1
BTLA,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTN1A1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTN2A1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTN2A2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTN3A1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTN3A2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTN3A3,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTNL2,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTNL3,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTNL8,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTNL9,0.0,0.0,0.0,-0.02587115,0.21428101,1
BTRC,-0.0005124005,9.0,-0.0005124005,-0.040788494,-1.0200558,1
BUB1,0.00043179,3.0,0.00043179,-0.013300595,-0.19002338,1
BUB1B,0.00030642687,2.0,0.00030642687,-0.01695025,-0.055035204,1
BUB3,-0.00016105513,2.0,-0.00016105513,-0.030559892,-0.06057529,1
BUD13,0.0,0.0,0.0,-0.02587115,0.21428101,1
BUD31,0.0,1.0,0.0,-0.02587115,0.07780718,1
BVES,0.19370389,3.0,0.19370389,5.6133647,2.1004286,1
BVES-AS1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BYSL,0.0,0.0,0.0,-0.02587115,0.21428101,1
BZW1,0.0,0.0,0.0,-0.02587115,0.21428101,1
BZW2,0.0,0.0,0.0,-0.02587115,0.21428101,1
C00001,-0.012034319,15.0,-0.012034319,-0.49195316,-3.7050629,3
C00002,0.10278508,23.0,0.0044689164,0.031835485,-5.0222926,3
C00003,0.0013158638,11.0,0.0013158638,-0.06823781,-2.4333408,3
C00004,0.00153145,5.0,0.00153145,-0.06139542,-0.69740164,3
C00005,0.0001504076,7.0,0.0001504076,-0.105227694,-1.2873917,3
C00006,0.018625308,9.0,0.018625308,0.48113874,-1.7053376,3
C00007,0.0069377935,8.0,0.0069377935,0.11019404,-1.5175936,3
C00008,0.15900217,14.0,0.15900217,4.936496,-1.9340867,3
C00009,4.432386e-05,6.0,4.432386e-05,-0.10859463,-0.9992988,3
C00010,3.7854017e-05,8.0,3.7854017e-05,-0.10879998,-1.5773789,3
C00011,0.004357647,13.0,0.004357647,0.02830396,-2.9850092,3
C00012,0.08107601,3.0,0.08107601,2.463233,0.5698448,3
C00013,-0.0036336768,4.0,-0.0036336768,-0.22532903,-0.45314345,3
C00014,-0.0019603623,10.0,-0.0019603623,-0.17222045,-2.1727164,3
C00015,-8.904532e-06,3.0,-8.904532e-06,-0.11028403,-0.13272427,3
